,# t (s),mx (),my (),mz (),MaxAngle (rad),phi (degree),f_RF (GHz)
318783,1.593915907572408e-06,0.3940485,-0.91308016,-0.0024083426999999998,0.11021434,295,3000000000.0
318784,1.5939202964348587e-06,0.39550796,-0.9124639999999999,-0.0025476287,0.10972555,295,3000000000.0
318785,1.5939261464950563e-06,0.39755183,-0.91159517,-0.0026647127000000003,0.10903812,295,3000000000.0
318786,1.5939305350039783e-06,0.39912552,-0.9109216,-0.002701245,0.10850774,295,3000000000.0
318787,1.5939363860867791e-06,0.40122917,-0.9100153,-0.0026833678,0.10779484,295,3000000000.0
318788,1.593940774802958e-06,0.40277973,-0.9093431999999999,-0.0026222987,0.10726,295,3000000000.0
318789,1.593945163361541e-06,0.4042813,-0.9086893,-0.0025231065,0.10673033,295,3000000000.0
318790,1.5939510168584434e-06,0.4061717,-0.9078618,-0.0023368648,0.10602694,295,3000000000.0
318791,1.5939554054143283e-06,0.40748049999999997,-0.90728664,-0.002161541,0.10550921,295,3000000000.0
318792,1.5939612558471482e-06,0.40905043,-0.90659446,-0.0018881144000000001,0.10483468,295,3000000000.0
318793,1.5939656443946132e-06,0.41007984,-0.9061398,-0.0016590739000000001,0.10434711,295,3000000000.0
318794,1.5939700333414698e-06,0.41097102,-0.9057460999999999,-0.0014147646,0.10387796,295,3000000000.0
318795,1.5939758847101563e-06,0.41193205,-0.9053222,-0.0010737774,0.10329345,295,3000000000.0
318796,1.5939802733871131e-06,0.41247755,-0.90508276,-0.00081293244,0.10289148,295,3000000000.0
318797,1.5939861270445292e-06,0.41296992,-0.9048691999999999,-0.00046737608,0.10241219,295,3000000000.0
318798,1.593990515910942e-06,0.41316605,-0.9047870000000001,-0.00021604357999999998,0.10210272,295,3000000000.0
318799,1.5939963662409197e-06,0.41320714,-0.90477645,0.00010046286000000001,0.10176063,295,3000000000.0
318800,1.5940007550672697e-06,0.41308326,-0.9048378,0.00031894154,0.10156271,295,3000000000.0
318801,1.5940051439058643e-06,0.41283834,-0.9049528,0.0005173153500000001,0.10145566,295,3000000000.0
318802,1.5940109949055631e-06,0.41234535,-0.9051799,0.0007454547999999999,0.101555064,295,3000000000.0
318803,1.5940153835879973e-06,0.41186914,-0.9053962999999999,0.0008862560000000001,0.101549186,295,3000000000.0
318804,1.5940212373090882e-06,0.41112158,-0.9057328000000001,0.001030295,0.101440355,295,3000000000.0
318805,1.5940256258094446e-06,0.41049847,-0.9060108,0.0011040611,0.101549186,295,3000000000.0
318806,1.5940300147713469e-06,0.40984043,-0.9063025,0.0011479821000000001,0.10177061,295,3000000000.0
318807,1.594035866069052e-06,0.408939,-0.9066985999999999,0.001160421,0.10218047,295,3000000000.0
318808,1.5940402545405936e-06,0.40826657,-0.90699124,0.001136165,0.102572985,295,3000000000.0
318809,1.5940461058810068e-06,0.407406,-0.9073624,0.0010616505,0.10320323,295,3000000000.0
318810,1.5940504945804138e-06,0.40680707,-0.9076178,0.0009766265,0.103751995,295,3000000000.0
318811,1.5940563479555496e-06,0.40609655,-0.90791667,0.0008289622999999999,0.10456835,295,3000000000.0
318812,1.594060736517919e-06,0.40564558,-0.9081030000000001,0.0006962542,0.10523265,295,3000000000.0
318813,1.5940651254231105e-06,0.40527559999999996,-0.90825224,0.0005482126000000001,0.10592889,295,3000000000.0
318814,1.5940709770221217e-06,0.40492228,-0.9083885,0.00033296377,0.10688129,295,3000000000.0
318815,1.5940753665270594e-06,0.40476927,-0.9084405000000001,0.00016279823999999999,0.10759799,295,3000000000.0
318816,1.594081218036771e-06,0.40472063,-0.9084412000000001,-6.8539695e-05,0.10853415,295,3000000000.0
318817,1.5940856072301002e-06,0.40480134,-0.9083901,-0.00024057077999999998,0.10920232,295,3000000000.0
318818,1.594091461709628e-06,0.40506145,-0.90825504,-0.0004610322,0.110033736,295,3000000000.0
318819,1.594095851242973e-06,0.40536493,-0.90810615,-0.0006150046,0.11059843,295,3000000000.0
318820,1.5941002407041194e-06,0.40575406,-0.90792006,-0.0007555907,0.11110651,295,3000000000.0
318821,1.5941060926539482e-06,0.40639076,-0.9076204999999999,-0.00091700966,0.11168344,295,3000000000.0
318822,1.5941104820308515e-06,0.40694309999999995,-0.9073634,-0.0010151326,0.11203639,295,3000000000.0
318823,1.5941163333781678e-06,0.40775597,-0.9069876,-0.0011111076,0.11239834,295,3000000000.0
318824,1.5941207224053554e-06,0.4084055,-0.90668887,-0.0011547069,0.112586305,295,3000000000.0
318825,1.594125111562249e-06,0.409073,-0.90638286,-0.001172562,0.112707205,295,3000000000.0
318826,1.5941309653232306e-06,0.40996530000000003,-0.90597516,-0.0011550600999999999,0.11276337,295,3000000000.0
318827,1.5941353545423211e-06,0.4106157999999999,-0.9056789000000001,-0.0011106988,0.112731576,295,3000000000.0
318828,1.5941412057910212e-06,0.41142929999999994,-0.9053100000000001,-0.0010106217,0.11260381,295,3000000000.0
318829,1.594145594636356e-06,0.41197985,-0.9050613000000001,-0.0009060483,0.11244828,295,3000000000.0
