# t (s)	mx ()	my ()	mz ()	MaxAngle (rad)	phi (degree)	f_RF (GHz)
1.0002122254264949e-07	-0.68671936	0.71725655	-0.0019541653	0.093537085	135	6e+09
1.0002561201483302e-07	-0.6874424	0.7165529	-0.0012788281	0.09371879	135	6e+09
1.0003000164382295e-07	-0.6878534	0.71615493	-0.0005721732	0.093925565	135	6e+09
1.0003585336122386e-07	-0.6879006	0.71611655	0.0003878529	0.094214916	135	6e+09
1.000402428641267e-07	-0.6875598	0.71645766	0.0010980287	0.09441808	135	6e+09
1.0004609435606923e-07	-0.68662024	0.7173873	0.0019975558	0.09463784	135	6e+09
1.0005048286518995e-07	-0.685574	0.7184167	0.0026148548	0.094741225	135	6e+09
1.000563367046016e-07	-0.68377095	0.7201805	0.0033324952	0.09477021	135	6e+09
1.0006072581955912e-07	-0.6821562	0.7217509	0.0037739975	0.09470152	135	6e+09
1.0006511539303136e-07	-0.68035924	0.7234888	0.004120606	0.09454886	135	6e+09
1.0007096565206943e-07	-0.6777577	0.7259872	0.0044211014	0.09422252	135	6e+09
1.000753547026119e-07	-0.67571294	0.72793657	0.004518853	0.09389759	135	6e+09
1.0008120561586609e-07	-0.67295873	0.7305426	0.004475611	0.09338316	135	6e+09
1.000855944295185e-07	-0.67093724	0.73244077	0.0043150648	0.09296097	135	6e+09
1.0009144734659058e-07	-0.66839534	0.73481	0.0039392943	0.092388384	135	6e+09
1.0009583617455174e-07	-0.66666526	0.7364108	0.0035465178	0.09198176	135	6e+09
1.0010022488930064e-07	-0.6651335	0.73781985	0.0030702064	0.09161634	135	6e+09
1.0010607556568838e-07	-0.66346264	0.7393465	0.0023273875	0.091223955	135	6e+09
1.0011046419505263e-07	-0.662526	0.74019617	0.0017081534	0.09102024	135	6e+09
1.0011631428574841e-07	-0.66174	0.7409023	0.0008303003	0.09089162	135	6e+09
1.0012070251547918e-07	-0.6615128	0.7411003	0.0001542637	0.09090607	135	6e+09
1.0012509085272529e-07	-0.6615996	0.7410117	-0.00051786745	0.09102155	135	6e+09
1.0013094417537914e-07	-0.66219276	0.7404582	-0.0013792033	0.09133119	135	6e+09
1.0013533343956206e-07	-0.6629757	0.7397336	-0.0019778886	0.09167691	135	6e+09
1.0014118443346436e-07	-0.66442513	0.7383942	-0.00268503	0.092280425	135	6e+09
1.0014557286081305e-07	-0.6657755	0.73714453	-0.0031304786	0.09283053	135	6e+09
1.0015142402987076e-07	-0.6678549	0.73521435	-0.0035909095	0.09368375	135	6e+09
1.0015581266593364e-07	-0.6695684	0.7336174	-0.003825705	0.094401	135	6e+09
1.0016020126060328e-07	-0.6713628	0.7319384	-0.0039597955	0.09517436	135	6e+09
1.0016605497517815e-07	-0.6738002	0.7296463	-0.0039779693	0.09627194	135	6e+09
1.0017044327179851e-07	-0.67559874	0.72794616	-0.003871994	0.09712575	135	6e+09
1.0017629354840542e-07	-0.67787164	0.72578686	-0.0035785346	0.09827756	135	6e+09
1.001806821753285e-07	-0.6794281	0.7243012	-0.0032530436	0.09912197	135	6e+09
1.0018507069806757e-07	-0.68081486	0.722973	-0.002847661	0.09992762	135	6e+09
1.0019092157746306e-07	-0.6823439	0.7215038	-0.0022033076	0.10089977	135	6e+09
1.0019531027044964e-07	-0.6832175	0.72066253	-0.0016597512	0.101516254	135	6e+09
1.0020116266925639e-07	-0.6839834	0.7199258	-0.000883367	0.102143645	135	6e+09
1.0020555049654885e-07	-0.68424475	0.7196763	-0.0002834573	0.10243609	135	6e+09
1.0021140109771018e-07	-0.6841728	0.71975213	0.00050910603	0.10255668	135	6e+09
1.0021579004019078e-07	-0.6838116	0.7201076	0.0010773612	0.10242851	135	6e+09
1.0022017857180971e-07	-0.683202	0.7207033	0.0016061335	0.10210623	135	6e+09
1.0022602860872283e-07	-0.68203974	0.72183365	0.0022259674	0.10138678	135	6e+09
1.0023041792045377e-07	-0.68094057	0.7228981	0.0026117826	0.100645006	135	6e+09
1.0023627209011192e-07	-0.6792341	0.7245432	0.0030024657	0.09942388	135	6e+09
1.0024066139353008e-07	-0.6778228	0.72589725	0.00319362	0.09837167	135	6e+09
1.0024505076855748e-07	-0.6763434	0.72731054	0.0032929548	0.09723939	135	6e+09
1.002509027155384e-07	-0.6743373	0.72921693	0.0032806266	0.09566046	135	6e+09
1.0025529124472017e-07	-0.6728625	0.73061126	0.0031649934	0.09446611	135	6e+09
1.0026114198813263e-07	-0.6710132	0.7323509	0.0028776822	0.09292565	135	6e+09
1.0026553109106348e-07	-0.6697625	0.73352176	0.0025716445	0.091834985	135	6e+09
1.0027138413735775e-07	-0.6683409	0.73484665	0.0020610797	0.09051391	135	6e+09
1.0027577293030137e-07	-0.66749597	0.73563087	0.0016164436	0.08964126	135	6e+09
1.0028016184431446e-07	-0.6668644	0.7362148	0.0011332921	0.08888437	135	6e+09
1.0028601293372566e-07	-0.6663793	0.73666066	0.00045362132	0.08806002	135	6e+09
1.0029040133745526e-07	-0.6662923	0.7367381	-6.390262e-05	0.087586366	135	6e+09
1.0029625058869653e-07	-0.666543	0.73650134	-0.00073627726	0.08715878	135	6e+09
1.0030063923407953e-07	-0.6669947	0.7360793	-0.0012093652	0.08698811	135	6e+09
1.0030502820327281e-07	-0.66765434	0.7354635	-0.0016408844	0.08695449	135	6e+09
1.0031088106636631e-07	-0.66881824	0.7343764	-0.002131235	0.08711836	135	6e+09
1.0031526950493548e-07	-0.6698673	0.7333948	-0.0024220704	0.08740493	135	6e+09
1.0032112156025872e-07	-0.67143834	0.7319208	-0.0026925765	0.088004425	135	6e+09
1.0032551067035924e-07	-0.67269856	0.7307348	-0.0028005503	0.0886174	135	6e+09
1.0033136243235953e-07	-0.674415	0.7291141	-0.0028129956	0.08964259	135	6e+09
1.0033575220721516e-07	-0.6756797	0.72791594	-0.0027239243	0.09055544	135	6e+09
1.0034014171377318e-07	-0.6768827	0.72677296	-0.0025536313	0.09157855	135	6e+09
1.0034599616084402e-07	-0.67833036	0.7253938	-0.0022096648	0.093079045	135	6e+09
1.0035038541173417e-07	-0.67925704	0.7245089	-0.0018743953	0.09427129	135	6e+09
1.0035623707151927e-07	-0.68022984	0.7235789	-0.001343467	0.09589482	135	6e+09
1.0036062611704512e-07	-0.68073523	0.7230958	-0.0008977446	0.097090095	135	6e+09
1.003650154317869e-07	-0.68103206	0.72281307	-0.00042596573	0.09822713	135	6e+09
1.0037086663106927e-07	-0.68108946	0.72276175	0.00021906606	0.09958228	135	6e+09
1.0037525619735858e-07	-0.6808777	0.72296834	0.0006964025	0.10043121	135	6e+09
1.0038111048653723e-07	-0.6802674	0.72355825	0.0012973162	0.101277776	135	6e+09
1.003855001489462e-07	-0.67958164	0.72421855	0.0017037775	0.101670235	135	6e+09
1.0039135201560296e-07	-0.6784015	0.7253501	0.0021639508	0.101842746	135	6e+09
1.0039574136876541e-07	-0.6773509	0.7263536	0.0024345827	0.1017084	135	6e+09
1.004001302152331e-07	-0.6761925	0.7274559	0.0026321963	0.10136028	135	6e+09
1.0040598005010719e-07	-0.674541	0.7290207	0.002772276	0.10059754	135	6e+09
1.0041036912464288e-07	-0.6732688	0.7302207	0.002780713	0.09984034	135	6e+09
1.0041622237905179e-07	-0.671601	0.7317867	0.0026622715	0.09865952	135	6e+09
1.0042061188814725e-07	-0.6704208	0.73289007	0.0024793108	0.09769693	135	6e+09
1.0042500092338918e-07	-0.6693417	0.7338955	0.0022211608	0.09671244	135	6e+09
1.0043085318100787e-07	-0.66811657	0.7350327	0.0017727755	0.09543117	135	6e+09
1.0043524234692727e-07	-0.66739553	0.73569924	0.0013706364	0.094533704	135	6e+09
1.0044109298376641e-07	-0.6667425	0.736301	0.0007683555	0.09346431	135	6e+09
1.0044548144360037e-07	-0.666505	0.7365182	0.00028345178	0.09277651	135	6e+09
1.0045133484179669e-07	-0.6665428	0.7364799	-0.00038146257	0.092022635	135	6e+09
1.0045572398936031e-07	-0.66683894	0.7362037	-0.00087528006	0.091583766	135	6e+09
1.0046011299965612e-07	-0.6673583	0.73572046	-0.0013493039	0.0912475	135	6e+09
1.0046596492219759e-07	-0.6683747	0.7347743	-0.0019271103	0.09095202	135	6e+09
1.0047035325319477e-07	-0.6693538	0.7338613	-0.002303421	0.09083381	135	6e+09
1.0047620363292948e-07	-0.6708984	0.732417	-0.0027080507	0.09080884	135	6e+09
1.0048059175533325e-07	-0.67219496	0.73120046	-0.002926839	0.09088506	135	6e+09
1.0048644574058886e-07	-0.6740408	0.72946167	-0.0030925153	0.09111266	135	6e+09
1.0049083516535847e-07	-0.6754619	0.7281177	-0.0031164514	0.09137824	135	6e+09
1.0049522433198544e-07	-0.6768703	0.726781	-0.0030524365	0.091724426	135	6e+09
1.005010762811678e-07	-0.67866004	0.725076	-0.002832101	0.092314705	135	6e+09
1.0050546496808159e-07	-0.67988664	0.7239034	-0.002570422	0.09284661	135	6e+09
1.0051131509874821e-07	-0.68130064	0.72254825	-0.0021053215	0.09366781	135	6e+09
1.0051570397690574e-07	-0.68215543	0.72172785	-0.0016808027	0.094350405	135	6e+09
1.005200935645647e-07	-0.6828047	0.72110456	-0.0012036982	0.09507207	135	6e+09
1.0052594645144134e-07	-0.68331647	0.7206157	-0.00050818676	0.096057154	135	6e+09
1.0053033601973457e-07	-0.6834176	0.7205229	3.9536037e-05	0.096779086	135	6e+09
1.0053618822890252e-07	-0.6831644	0.72077525	0.00077592564	0.09766576	135	6e+09
1.0054057740614348e-07	-0.68268627	0.7212432	0.0013129459	0.0982326	135	6e+09
1.0054642703568095e-07	-0.6816833	0.7222183	0.0019797669	0.09880646	135	6e+09
1.0055081585392343e-07	-0.6806787	0.7231899	0.0024250897	0.09906956	135	6e+09
1.0055520436562707e-07	-0.67948467	0.7243397	0.002809054	0.09917015	135	6e+09
1.0056105722000425e-07	-0.67764914	0.72609776	0.0032069213	0.099037014	135	6e+09
1.0056544607903759e-07	-0.676136	0.7275389	0.0034083428	0.09873937	135	6e+09
1.0057129884434483e-07	-0.67401034	0.72955143	0.0035361967	0.09809637	135	6e+09
1.0057568759503185e-07	-0.67239016	0.73107624	0.0035224129	0.097455874	135	6e+09
1.0058007652739099e-07	-0.6707954	0.7325693	0.0034142	0.096709356	135	6e+09
1.0058592661509902e-07	-0.6687838	0.7344412	0.0031276208	0.09561053	135	6e+09
1.0059031547249304e-07	-0.6674142	0.73570865	0.0028126761	0.09474878	135	6e+09
1.0059616805056908e-07	-0.6658459	0.7371518	0.0022745277	0.09361746	135	6e+09
1.0060055733292132e-07	-0.66490626	0.7380114	0.0017957404	0.09282025	135	6e+09
1.0060641018920192e-07	-0.66402054	0.73881686	0.00108057	0.091876574	135	6e+09
1.0061079955869985e-07	-0.66365725	0.7391434	0.00050475955	0.09128217	135	6e+09
1.0061518928054151e-07	-0.66356546	0.73922056	-8.829597e-05	0.090798326	135	6e+09
1.0062103978722597e-07	-0.66387177	0.73893064	-0.00087858294	0.090336345	135	6e+09
1.0062542912451786e-07	-0.6644173	0.7384233	-0.0014511861	0.090128645	135	6e+09
1.0063128152573429e-07	-0.66554105	0.73738116	-0.002158811	0.0900392	135	6e+09
1.0063567084459868e-07	-0.66665363	0.736349	-0.0026293262	0.09010282	135	6e+09
1.0064005947863105e-07	-0.6679661	0.7351289	-0.0030339963	0.09027686	135	6e+09
1.006459107093027e-07	-0.6699678	0.73326176	-0.003452506	0.09066676	135	6e+09
1.0065029897974698e-07	-0.6716073	0.73172605	-0.0036643553	0.091072686	135	6e+09
1.0065614859251042e-07	-0.673896	0.7295722	-0.0037992692	0.09175631	135	6e+09
1.006605370062344e-07	-0.6756327	0.7279299	-0.0037857117	0.09236836	135	6e+09
1.0066638923745632e-07	-0.67788905	0.72578573	-0.003614227	0.09330387	135	6e+09
1.0067077864176505e-07	-0.6794797	0.7242671	-0.003374301	0.09408621	135	6e+09
1.0067516767437496e-07	-0.68093693	0.72287107	-0.0030453203	0.094919994	135	6e+09
1.0068102088688617e-07	-0.6826088	0.7212642	-0.0024827223	0.09608822	135	6e+09
1.0068540971244093e-07	-0.68361634	0.72029376	-0.0019821138	0.09697997	135	6e+09
1.0069125996235775e-07	-0.6845826	0.7193634	-0.0012346631	0.098142	135	6e+09
1.0069564941819025e-07	-0.6850003	0.7189634	-0.0006328573	0.09895861	135	6e+09
1.0070003851433646e-07	-0.6851418	0.71883225	-1.3596449e-05	0.09969313	135	6e+09
1.0070589040957325e-07	-0.6848951	0.7190816	0.00081080373	0.10049599	135	6e+09
1.0071027940764866e-07	-0.6843894	0.7195803	0.0014068248	0.100928165	135	6e+09
1.0071613341838878e-07	-0.6833109	0.7206355	0.0021418787	0.10123532	135	6e+09
1.0072052305504635e-07	-0.68222576	0.72169137	0.0026291076	0.10124417	135	6e+09
1.0072637428491754e-07	-0.68046355	0.72339666	0.0031688195	0.10095242	135	6e+09
1.0073076324999848e-07	-0.67894876	0.72485393	0.0034775161	0.10051084	135	6e+09
1.0073515263562168e-07	-0.6773114	0.72642106	0.0036946756	0.09989475	135	6e+09
1.0074100625704917e-07	-0.6750112	0.72860855	0.0038325689	0.09884211	135	6e+09
1.0074539536090908e-07	-0.6732573	0.7302656	0.0038190058	0.09791972	135	6e+09
1.0075124924946416e-07	-0.6709662	0.73241615	0.0036461784	0.09658088	135	6e+09
1.0075563802597325e-07	-0.6693433	0.73392963	0.0034054532	0.0955412	135	6e+09
1.0076002732262269e-07	-0.667849	0.7353157	0.00307661	0.094509706	135	6e+09
1.0076587769793225e-07	-0.6661252	0.7369052	0.0025171195	0.093204655	135	6e+09
1.0077026741309717e-07	-0.6650766	0.73786604	0.002021033	0.09231082	135	6e+09
1.0077611973266023e-07	-0.6640575	0.73879385	0.0012830714	0.091265164	135	6e+09
1.0078050799015631e-07	-0.6636027	0.7392034	0.00069132214	0.090607494	135	6e+09
1.00786360694188e-07	-0.66343015	0.7393508	-0.00011948398	0.08991184	135	6e+09
1.0079074968338792e-07	-0.66362923	0.7391599	-0.0007229931	0.08952667	135	6e+09
1.0079513850421093e-07	-0.6641033	0.7387168	-0.0013050217	0.08925894	135	6e+09
1.0080098779231889e-07	-0.6651373	0.73775584	-0.0020212426	0.08907285	135	6e+09
1.0080537680797416e-07	-0.66618633	0.73678154	-0.0024958556	0.08906414	135	6e+09
1.008112284628571e-07	-0.6678931	0.7351938	-0.0030214186	0.089215465	135	6e+09
1.0081561749346015e-07	-0.6693588	0.73382664	-0.0033219233	0.0894513	135	6e+09
1.0082000548533045e-07	-0.6709387	0.732348	-0.0035332376	0.08979294	135	6e+09
1.0082585798130817e-07	-0.6731498	0.73027027	-0.0036673944	0.09041032	135	6e+09
1.008302465520795e-07	-0.67482793	0.728686	-0.0036540416	0.090990074	135	6e+09
1.0083609672096947e-07	-0.6770071	0.7266198	-0.003485466	0.091916844	135	6e+09
1.0084048473440686e-07	-0.6785424	0.7251579	-0.003250626	0.09271214	135	6e+09
1.0084633625301048e-07	-0.6803812	0.72340065	-0.0028053294	0.09388487	135	6e+09
1.0085072555048652e-07	-0.68155825	0.7222727	-0.0023841702	0.09482184	135	6e+09
1.0085511400819698e-07	-0.6825278	0.72134227	-0.0019011527	0.09578457	135	6e+09
1.0086096624572497e-07	-0.6834578	0.7204505	-0.0011838748	0.09705627	135	6e+09
1.0086535388943646e-07	-0.683861	0.7200663	-0.00061045104	0.09795873	135	6e+09
1.008712032916498e-07	-0.68398935	0.71995115	0.0001716419	0.09903279	135	6e+09
1.0087559132421093e-07	-0.68377763	0.7201637	0.00075074483	0.09969612	135	6e+09
1.0088144241333637e-07	-0.6830984	0.72083163	0.0014828031	0.10033843	135	6e+09
1.0088583005632745e-07	-0.68231064	0.72160023	0.0019823662	0.10061059	135	6e+09
1.0089021782695196e-07	-0.68130875	0.72257334	0.0024245395	0.10068474	135	6e+09
1.008960703902462e-07	-0.67968816	0.7241388	0.0029048664	0.10047163	135	6e+09
1.0090045808875979e-07	-0.6783038	0.7254689	0.003170662	0.10008761	135	6e+09
1.0090630755254454e-07	-0.67630506	0.7273785	0.003386458	0.09930852	135	6e+09
1.009106958812972e-07	-0.674744	0.7288611	0.003439392	0.09856024	135	6e+09
1.0091508458481069e-07	-0.6731778	0.7303412	0.00339773	0.09770915	135	6e+09
1.0092093680693975e-07	-0.67115563	0.7322409	0.0031983766	0.096478835	135	6e+09
1.0092532581336126e-07	-0.66974276	0.73356044	0.00294708	0.095533706	135	6e+09
1.0093117890501511e-07	-0.6680704	0.7351136	0.0024902623	0.09430864	135	6e+09
1.0093556787692379e-07	-0.6670196	0.73608416	0.0020691906	0.09345664	135	6e+09
1.0094141818225895e-07	-0.6659436	0.73707193	0.0014257943	0.09245426	135	6e+09
1.0094580691892977e-07	-0.6654081	0.7375595	0.0008989487	0.09181809	135	6e+09
1.0095019527504903e-07	-0.6651213	0.7378168	0.00035035465	0.09129524	135	6e+09
1.0095604615550171e-07	-0.6651366	0.7377924	-0.00038891286	0.090774	135	6e+09
1.0096043450793179e-07	-0.66544396	0.737501	-0.00092963217	0.090515226	135	6e+09
1.0096628715450159e-07	-0.6662299	0.73676515	-0.0016044616	0.09033701	135	6e+09
1.0097067577881503e-07	-0.6670779	0.735973	-0.0020579256	0.09031983	135	6e+09
1.0097506466193277e-07	-0.6681205	0.734999	-0.0024525665	0.09040438	135	6e+09
1.0098091548680789e-07	-0.66975963	0.7334651	-0.0028689106	0.09065952	135	6e+09
1.0098530503008401e-07	-0.6711307	0.7321786	-0.003087948	0.09095267	135	6e+09
1.0099115581131099e-07	-0.67307216	0.7303506	-0.0032442717	0.0914853	135	6e+09
1.0099554454979069e-07	-0.67456084	0.728944	-0.0032557314	0.091984354	135	6e+09
1.0100139826867284e-07	-0.67651	0.72709525	-0.0031294213	0.092777796	135	6e+09
1.0100578668867536e-07	-0.6778913	0.7257805	-0.002932089	0.09345792	135	6e+09
1.0101017586984282e-07	-0.6791618	0.7245682	-0.0026527045	0.09420604	135	6e+09
1.0101602636483668e-07	-0.6806224	0.72317106	-0.0021666584	0.09527779	135	6e+09
1.0102041572268417e-07	-0.6815049	0.7223259	-0.0017300434	0.096109964	135	6e+09
1.0102626816412263e-07	-0.68235147	0.72151613	-0.0010752946	0.09721668	135	6e+09
1.0103065738508804e-07	-0.6827168	0.7211693	-0.0005477547	0.098006256	135	6e+09
1.0103504605225936e-07	-0.68283963	0.7210572	-5.479584e-06	0.09872728	135	6e+09
1.0104089938755248e-07	-0.6826217	0.72127724	0.0007143365	0.0995289	135	6e+09
1.0104528900403958e-07	-0.68217826	0.7217127	0.0012318314	0.09997003	135	6e+09
1.0105114002193904e-07	-0.68123746	0.72262925	0.0018642123	0.10030808	135	6e+09
1.0105552949476383e-07	-0.6802949	0.72354263	0.0022782953	0.100350335	135	6e+09
1.0106138254196556e-07	-0.6787718	0.72501075	0.0027279786	0.100109674	135	6e+09
1.0106577219045562e-07	-0.67747116	0.72625816	0.0029762136	0.099715285	135	6e+09
1.010701613671353e-07	-0.67607474	0.7275913	0.0031403196	0.09914907	135	6e+09
1.0107601560415591e-07	-0.67413104	0.7294365	0.003220949	0.0981712	135	6e+09
1.0108040530510823e-07	-0.6726658	0.7308201	0.0031757255	0.09730507	135	6e+09
1.010862557795377e-07	-0.6707809	0.7325902	0.0029773072	0.09604784	135	6e+09
1.0109064397796839e-07	-0.6694701	0.7338146	0.0027304043	0.09507018	135	6e+09
1.0109503313063462e-07	-0.6682888	0.734913	0.0024068712	0.09410208	135	6e+09
1.0110088498356709e-07	-0.66697395	0.73612964	0.0018722925	0.092878744	135	6e+09
1.0110527437208803e-07	-0.66621935	0.73682415	0.0014083167	0.09204987	135	6e+09
1.0111112886954635e-07	-0.66556364	0.73742354	0.0007297977	0.091093004	135	6e+09
1.011155180690827e-07	-0.6653536	0.7376118	0.00019454659	0.09050335	135	6e+09
1.0112136885799139e-07	-0.6654611	0.73750454	-0.00052637176	0.08990055	135	6e+09
1.0112575838791288e-07	-0.66583014	0.73715746	-0.0010535246	0.08958865	135	6e+09
1.0113014755519804e-07	-0.6664358	0.7365913	-0.0015527051	0.08939657	135	6e+09
1.0113599799829824e-07	-0.6675814	0.7355213	-0.0021509845	0.0893231	135	6e+09
1.0114038607413913e-07	-0.66866344	0.7345099	-0.0025332612	0.08939924	135	6e+09
1.0114623917078276e-07	-0.6703467	0.7329324	-0.0029341865	0.08967454	135	6e+09
1.0115062785661694e-07	-0.6717434	0.7316194	-0.003142042	0.09000804	135	6e+09
1.0115501677527525e-07	-0.67321265	0.7302338	-0.0032635073	0.090445295	135	6e+09
1.0116086786292033e-07	-0.6752133	0.72833973	-0.0032850422	0.09119189	135	6e+09
1.0116525686251383e-07	-0.67669165	0.72693443	-0.0031948306	0.09186617	135	6e+09
1.01171109142817e-07	-0.67855537	0.7251563	-0.0029367274	0.09290702	135	6e+09
1.0117549816786864e-07	-0.6798224	0.72394323	-0.0026462807	0.09377801	135	6e+09
1.0118135285264285e-07	-0.68127173	0.7225524	-0.0021442631	0.09503187	135	6e+09
1.0118574270494074e-07	-0.6821386	0.72171897	-0.0016951169	0.09601364	135	6e+09
1.0119013194360278e-07	-0.68278974	0.72109336	-0.001197177	0.09699843	135	6e+09
1.011959822252288e-07	-0.6832915	0.72061384	-0.00048132022	0.09826905	135	6e+09
1.0120037063407888e-07	-0.6833789	0.7205344	7.556793e-05	0.099146664	135	6e+09
1.0120622134293018e-07	-0.6831039	0.72080815	0.000815259	0.10015023	135	6e+09
1.0121060959183406e-07	-0.6826101	0.72129196	0.0013479849	0.10073631	135	6e+09
1.0121646296336705e-07	-0.681591	0.72228396	0.0020009289	0.101248294	135	6e+09
1.0122085182207162e-07	-0.6805821	0.72326106	0.0024295736	0.10140209	135	6e+09
1.0122524097918878e-07	-0.6793922	0.7244084	0.0027925824	0.10134849	135	6e+09
1.0123109145335275e-07	-0.67758006	0.726147	0.0031571456	0.1009536	135	6e+09
1.0123547930426825e-07	-0.6760984	0.7275609	0.003331209	0.1004324	135	6e+09
1.0124132986641026e-07	-0.6740353	0.72951853	0.0034215713	0.0994767	135	6e+09
1.0124571829914159e-07	-0.6724766	0.7309892	0.0033805363	0.09860384	135	6e+09
1.012501061435879e-07	-0.67095584	0.7324169	0.003247192	0.09763764	135	6e+09
1.0125595816997225e-07	-0.66905874	0.73418826	0.0029322433	0.0962707	135	6e+09
1.0126034638871947e-07	-0.66778576	0.7353705	0.0026015206	0.09523455	135	6e+09
1.0126619636499326e-07	-0.66635543	0.73669225	0.0020515344	0.093904585	135	6e+09
1.0127058523799152e-07	-0.6655216	0.7374588	0.0015714625	0.092979595	135	6e+09
1.012764367758653e-07	-0.6647741	0.73814195	0.00086596375	0.09188502	135	6e+09
1.012808255495432e-07	-0.6645075	0.73838216	0.00030617355	0.091184035	135	6e+09
1.0128521474013876e-07	-0.6645026	0.7383813	-0.00026329773	0.09059498	135	6e+09
1.012910685467621e-07	-0.6649036	0.7380047	-0.0010113295	0.08998749	135	6e+09
1.0129545761318716e-07	-0.66549987	0.7374494	-0.001544025	0.08966456	135	6e+09
1.013013087096285e-07	-0.66665846	0.73637146	-0.0021893447	0.08940458	135	6e+09
1.0130569771361255e-07	-0.66776997	0.73533636	-0.0026077803	0.089334466	135	6e+09
1.013100864422921e-07	-0.6690562	0.7341357	-0.0029571052	0.08936853	135	6e+09
1.0131593695820176e-07	-0.6709817	0.73233217	-0.0032990344	0.08957798	135	6e+09
1.0132032567796157e-07	-0.67253363	0.73087275	-0.0034534063	0.0898554	135	6e+09
1.0132617838682065e-07	-0.674667	0.7288579	-0.0035145804	0.09038919	135	6e+09
1.013305674121444e-07	-0.6762586	0.7273479	-0.003449927	0.090910666	135	6e+09
1.0133641862634673e-07	-0.6782882	0.7254143	-0.0032191249	0.09176282	135	6e+09
1.0134080802319371e-07	-0.6796887	0.7240748	-0.002943197	0.09250977	135	6e+09
1.0134519737430006e-07	-0.6809425	0.7228721	-0.0025869722	0.09333841	135	6e+09
1.0135104826018873e-07	-0.6823287	0.72153926	-0.002003926	0.0945356	135	6e+09
1.0135543792682065e-07	-0.6831186	0.720779	-0.0015005316	0.09547807	135	6e+09
1.0136129170290983e-07	-0.6837987	0.7201262	-0.0007671199	0.096734665	135	6e+09
1.013656805195903e-07	-0.6840107	0.71992564	-0.0001900689	0.09763825	135	6e+09
1.0137006941730462e-07	-0.6839602	0.71998024	0.000392843	0.09847055	135	6e+09
1.0137592041446603e-07	-0.68348753	0.72044635	0.0011515367	0.099411264	135	6e+09
1.0138030958542639e-07	-0.6828406	0.7210787	0.0016866864	0.09995031	135	6e+09
1.0138616063224895e-07	-0.6816201	0.72226495	0.0023269935	0.100396134	135	6e+09
1.0139054957319374e-07	-0.68046737	0.72337997	0.0027354881	0.100508474	135	6e+09
1.0139640349047657e-07	-0.6786705	0.7251089	0.0031634325	0.100343786	135	6e+09
1.0140079312443876e-07	-0.67717534	0.7265398	0.0033854234	0.0999957	135	6e+09
1.0140518228254704e-07	-0.67559755	0.7280423	0.0035158214	0.09947131	135	6e+09
1.014110339586817e-07	-0.67343855	0.7300862	0.0035417425	0.09854085	135	6e+09
1.0141542409982331e-07	-0.6718339	0.7315961	0.003449718	0.09770976	135	6e+09
1.0142127651455363e-07	-0.6697974	0.73350143	0.003183475	0.096497394	135	6e+09
1.0142566644902112e-07	-0.6684006	0.7348008	0.0028832776	0.09555932	135	6e+09
1.0143005602562475e-07	-0.6671587	0.7359506	0.002505922	0.09463594	135	6e+09
1.0143590854264179e-07	-0.6658016	0.7372002	0.0019007762	0.093480274	135	6e+09
1.01440297653272e-07	-0.66504407	0.7378939	0.0013863523	0.092703775	135	6e+09
1.0144614953679349e-07	-0.6644202	0.73846036	0.0006460004	0.09182069	135	6e+09
1.0145053880921861e-07	-0.6642584	0.7386028	6.913821e-05	0.09128609	135	6e+09
1.0145638991291675e-07	-0.6644588	0.73840976	-0.0006992658	0.090749666	135	6e+09
1.0146077887043459e-07	-0.66491556	0.73798275	-0.0012552424	0.09048092	135	6e+09
1.0146516794705271e-07	-0.6656214	0.73732567	-0.0017771696	0.09032248	135	6e+09
1.0147102235392424e-07	-0.6669153	0.73612154	-0.0023963386	0.0902729	135	6e+09
1.0147541180061832e-07	-0.668115	0.7350036	-0.0027866852	0.09035286	135	6e+09
1.0148126395412226e-07	-0.6699574	0.7332817	-0.0031886715	0.090610124	135	6e+09
1.0148565358761852e-07	-0.6714724	0.7318607	-0.00339078	0.09091	135	6e+09
1.0149004281940478e-07	-0.6730555	0.7303707	-0.0035013151	0.09129917	135	6e+09
1.0149589383147355e-07	-0.67519754	0.7283459	-0.0035013636	0.09195385	135	6e+09
1.0150028296914813e-07	-0.6767719	0.7268512	-0.0033907874	0.09254654	135	6e+09
1.0150613664838809e-07	-0.67874783	0.72496784	-0.0031012914	0.09345218	135	6e+09
1.0151052590394415e-07	-0.6800853	0.72368824	-0.0027852834	0.09420858	135	6e+09
1.015163779565547e-07	-0.68160903	0.7222267	-0.0022483265	0.0952922	135	6e+09
1.015207669709625e-07	-0.68251806	0.7213534	-0.0017731099	0.09613543	135	6e+09
1.0152515610740809e-07	-0.6831998	0.72069883	-0.0012500227	0.09697504	135	6e+09
1.0153100544142707e-07	-0.6837251	0.72019714	-0.00050343707	0.098046444	135	6e+09
1.0153539439634071e-07	-0.6838188	0.72011256	7.393728e-05	0.09877141	135	6e+09
1.0154124666584923e-07	-0.683539	0.72039264	0.0008366069	0.09957748	135	6e+09
1.0154563515753528e-07	-0.6830333	0.72088915	0.0013827475	0.100021966	135	6e+09
1.0155002350133678e-07	-0.68228865	0.7216156	0.0018900791	0.10030451	135	6e+09
1.0155587498989508e-07	-0.68096	0.7229049	0.0024824513	0.10039911	135	6e+09
1.0156026361430459e-07	-0.6797466	0.7240767	0.002847984	0.100247346	135	6e+09
