,# t (s),mx (),my (),mz (),MaxAngle (rad),phi (degree),f_RF (GHz)
259348,1.2967403968796084e-06,-0.47241629999999996,-0.8747041999999999,-0.00046041163,0.10722325,240,3000000000.0
259349,1.296746247739407e-06,-0.4722237,-0.8747851000000001,-2.3913664e-05,0.10445235,240,3000000000.0
259350,1.2967506374303414e-06,-0.47229440000000006,-0.87473285,0.00030198408,0.10256774,240,3000000000.0
259351,1.2967550272776858e-06,-0.47254664,-0.87458533,0.0006194754,0.10092699,240,3000000000.0
259352,1.296760880784579e-06,-0.47315377,-0.8742469999999999,0.0010191845,0.09921348,240,3000000000.0
259353,1.2967652706055166e-06,-0.47379845,-0.87389386,0.0012937685,0.09832372,240,3000000000.0
259354,1.2967711246905678e-06,-0.47488376,-0.8733038000000001,0.0016163983,0.09769571,240,3000000000.0
259355,1.2967755141928602e-06,-0.47584406,-0.8727832,0.0018196653,0.09763825,240,3000000000.0
259356,1.2967813649410671e-06,-0.47728068,-0.87200445,0.0020316779000000003,0.09808663,240,3000000000.0
259357,1.2967857537649714e-06,-0.47844675,-0.8713715,0.0021424915,0.09878471,240,3000000000.0
259358,1.296790142637304e-06,-0.47966176,-0.8707107,0.0022094045,0.09975839,240,3000000000.0
259359,1.296795994541213e-06,-0.48131448,-0.8698089,0.0022279178,0.10141975,240,3000000000.0
259360,1.2968003835008887e-06,-0.48254540000000007,-0.8691349,0.002188091,0.10288162,240,3000000000.0
259361,1.2968062356402966e-06,-0.48412648,-0.86826617,0.0020641635999999997,0.10503556,240,3000000000.0
259362,1.2968106236563408e-06,-0.48523477,-0.8676550999999999,0.0019198931,0.10673257,240,3000000000.0
259363,1.2968150113395306e-06,-0.48625055,-0.867094,0.0017340604,0.10844332,240,3000000000.0
259364,1.2968208607860028e-06,-0.48742333,-0.8664451999999999,0.0014269068,0.11064647,240,3000000000.0
259365,1.2968252488030784e-06,-0.48814154,-0.8660481,0.0011567936,0.11216534,240,3000000000.0
259366,1.2968310998147585e-06,-0.48885113,-0.8656577,0.000752143,0.11390861,240,3000000000.0
259367,1.2968354880136415e-06,-0.48917934,-0.8654805,0.0004218396,0.114936024,240,3000000000.0
259368,1.2968413398049142e-06,-0.48932463,-0.8654101999999999,-4.390031e-05,0.115857475,240,3000000000.0
259369,1.296845727603198e-06,-0.4892053,-0.8654876,-0.00040445902,0.116171576,240,3000000000.0
259370,1.2968501158619437e-06,-0.48888627,-0.8656788000000001,-0.00076802063,0.11614843,240,3000000000.0
259371,1.2968559663869384e-06,-0.48815086,-0.8661101000000001,-0.0012466867,0.115595244,240,3000000000.0
259372,1.296860355262332e-06,-0.4873715,-0.8665624,-0.0015932970999999998,0.11481695,240,3000000000.0
259373,1.2968662074469477e-06,-0.4860433,-0.8673277,-0.0020275442,0.113373,240,3000000000.0
259374,1.2968705959415008e-06,-0.48484504,-0.86801344,-0.002324943,0.11205612,240,3000000000.0
259375,1.2968764487473487e-06,-0.48300540000000003,-0.8690598,-0.0026740462,0.11011839,240,3000000000.0
259376,1.2968808369843617e-06,-0.48146808,-0.86992836,-0.0028941557,0.108624905,240,3000000000.0
259377,1.2968852258356212e-06,-0.47981802,-0.87085515,-0.0030741412,0.107180916,240,3000000000.0
259378,1.2968910763227541e-06,-0.47748294,-0.8721568999999999,-0.0032459679999999997,0.10545486,240,3000000000.0
259379,1.296895464862555e-06,-0.47566208,-0.8731646999999999,-0.0033205179999999997,0.104391165,240,3000000000.0
259380,1.2969013167208085e-06,-0.47319165,-0.8745215000000001,-0.0033443356,0.10337492,240,3000000000.0
259381,1.296905706062205e-06,-0.47134220000000004,-0.8755291999999999,-0.0033045427000000004,0.102954715,240,3000000000.0
259382,1.2969100950247409e-06,-0.46952668,-0.8765120000000001,-0.0032154684999999997,0.10284911,240,3000000000.0
259383,1.2969159481546221e-06,-0.4672054,-0.87775886,-0.0030217844,0.10318645,240,3000000000.0
259384,1.2969203367371451e-06,-0.46557440000000005,-0.8786285,-0.0028228278000000002,0.10377558,240,3000000000.0
259385,1.2969261869218142e-06,-0.46359417,-0.8796768,-0.00249115,0.10494228,240,3000000000.0
259386,1.2969305756454443e-06,-0.46228427,-0.88036543,-0.0021970025,0.10604215,240,3000000000.0
259387,1.2969364268308015e-06,-0.46081170000000005,-0.88113457,-0.0017523696,0.107703395,240,3000000000.0
259388,1.2969408147773866e-06,-0.45993587,-0.8815888000000001,-0.0013858054,0.10900963,240,3000000000.0
259389,1.2969452032247896e-06,-0.45927209999999996,-0.8819309000000001,-0.0009966494,0.110302635,240,3000000000.0
259390,1.2969510562062508e-06,-0.45873612,-0.8822033000000001,-0.00045228300000000005,0.1118961,240,3000000000.0
259391,1.2969554445438974e-06,-0.4586058,-0.88226575,-3.2766682e-05,0.112925336,240,3000000000.0
259392,1.2969612950449918e-06,-0.4588005,-0.8821568999999999,0.0005302555,0.11399826,240,3000000000.0
259393,1.2969656839792937e-06,-0.459222,-0.88193166,0.00094761845,0.114540875,240,3000000000.0
259394,1.2969700733350958e-06,-0.45987475,-0.8815851,0.0013541658,0.11484972,240,3000000000.0
259395,1.2969759249645358e-06,-0.46108999999999994,-0.88094145,0.0018694754000000001,0.11490016,240,3000000000.0
259396,1.2969803141809402e-06,-0.46224508,-0.8803291,0.002229072,0.1146894,240,3000000000.0
259397,1.2969861671220561e-06,-0.46408119999999997,-0.8793527,0.0026633926000000003,0.11413755,240,3000000000.0
259398,1.2969905555923365e-06,-0.46565595,-0.8785117,0.0029495382,0.11356672,240,3000000000.0
259399,1.2969964055598702e-06,-0.46797959999999994,-0.8772646000000001,0.0032712954999999998,0.112673275,240,3000000000.0
