t	mx	my	mz	MaxAngle	phi	f_RF
5.050496953223308e-10	0.9748542	0.009675405	0.0040017273	0.0245583	0	3000000000.0
5.100863013233078e-10	0.97416365	0.0069062174	0.003909075	0.023926351	0	3000000000.0
5.151218375270753e-10	0.9734775	0.0042253095	0.0037799554	0.02340495	0	3000000000.0
5.201559855747822e-10	0.9728129	0.0016568332	0.0036169768	0.02308181	0	3000000000.0
5.250220542863964e-10	0.97220844	-0.00069915666	0.0034298645	0.023192594	0	3000000000.0
5.300562692921356e-10	0.9716402	-0.0029863734	0.0032086065	0.02359267	0	3000000000.0
5.350912339486553e-10	0.971146	-0.005104111	0.0029622999	0.023968669	0	3000000000.0
5.401269031338468e-10	0.97073996	-0.007037463	0.002694271	0.02426282	0	3000000000.0
5.451635424435225e-10	0.9704324	-0.008774087	0.0024079694	0.024543732	0	3000000000.0
5.500333141204392e-10	0.97023493	-0.010256411	0.0021171938	0.024874246	0	3000000000.0
5.550717687684234e-10	0.9701362	-0.011579118	0.0018054405	0.025157811	0	3000000000.0
5.601109545498401e-10	0.970144	-0.012682242	0.0014861451	0.02542181	0	3000000000.0
5.651506104063101e-10	0.9702541	-0.013562632	0.0011628831	0.025608713	0	3000000000.0
5.700226977282349e-10	0.97045124	-0.014201057	0.0008498364	0.02583352	0	3000000000.0
5.750595654977355e-10	0.9707399	-0.014642321	0.00052875525	0.026015176	0	3000000000.0
5.800935561459101e-10	0.97110367	-0.014864042	0.0002133325	0.026834069	0	3000000000.0
5.851272952313544e-10	0.97152996	-0.014871161	-9.400564e-05	0.02755958	0	3000000000.0
5.90161306171046e-10	0.97200465	-0.014669803	-0.00039103502	0.027845778	0	3000000000.0
5.950279302235185e-10	0.9724949	-0.014283939	-0.00066656823	0.028541414	0	3000000000.0
6.000625373174074e-10	0.9730182	-0.013695307	-0.0009380363	0.028904617	0	3000000000.0
6.050959804645043e-10	0.9735411	-0.012923706	-0.0011943433	0.028904617	0	3000000000.0
6.101259826238825e-10	0.97404665	-0.011980193	-0.001434329	0.028578985	0	3000000000.0
6.151544896374364e-10	0.97451943	-0.010875878	-0.0016572459	0.027978193	0	3000000000.0
6.200155990042992e-10	0.97493255	-0.009666419	-0.0018559254	0.027298782	0	3000000000.0
6.250448386031674e-10	0.9753037	-0.008280482	-0.0020435196	0.026789604	0	3000000000.0
6.300745379841433e-10	0.97560984	-0.006770389	-0.0022124103	0.02625013	0	3000000000.0
6.351047260919526e-10	0.9758458	-0.0051496006	-0.0023622382	0.02566684	0	3000000000.0
6.401354976999684e-10	0.97601026	-0.0034318974	-0.0024927545	0.025098506	0	3000000000.0
6.451667828814839e-10	0.9761046	-0.0016313303	-0.002603822	0.024693856	0	3000000000.0
6.500308055457391e-10	0.976133	0.00017470543	-0.0026926866	0.024436632	0	3000000000.0
6.550630788792647e-10	0.97610325	0.0020971147	-0.0027655847	0.02418407	0	3000000000.0
6.600958180302383e-10	0.9760207	0.004060777	-0.0028193523	0.023966182	0	3000000000.0
