t	mx	my	mz	MaxAngle	phi	f_RF
1.3914958416370013e-08	0.8110192	0.5720219	-0.0038429971	0.09278037	30	5000000000.0
1.3919347068900276e-08	0.8098825	0.5736767	-0.0026095624	0.0921581	30	5000000000.0
1.392373615448598e-08	0.8091939	0.5746736	-0.0013255796	0.09150291	30	5000000000.0
1.3929588719239453e-08	0.80899936	0.57495034	0.00042332418	0.092590384	30	5000000000.0
1.3933978010038052e-08	0.8094017	0.5743633	0.0017307424	0.093971305	30	5000000000.0
1.39398316528791e-08	0.81065345	0.5725381	0.0034222489	0.095514335	30	5000000000.0
1.3944220679543365e-08	0.81210196	0.57041746	0.004620707	0.096416935	30	5000000000.0
1.3948609659592681e-08	0.8139535	0.56769073	0.005734249	0.09708087	30	5000000000.0
1.3954460338798033e-08	0.8169775	0.56319433	0.0070507484	0.097574644	30	5000000000.0
1.3958849967376881e-08	0.81960005	0.5592497	0.007888358	0.097643755	30	5000000000.0
1.39647027767252e-08	0.8234634	0.5533591	0.008774738	0.097327754	30	5000000000.0
1.39690917036579e-08	0.82655746	0.54857016	0.0092501035	0.09679512	30	5000000000.0
1.3974945674979913e-08	0.8308278	0.5418516	0.009613975	0.095709756	30	5000000000.0
1.3979335048063951e-08	0.8340554	0.5366855	0.009677036	0.09463721	30	5000000000.0
1.3983723849878848e-08	0.8372364	0.53151727	0.009558207	0.0933659	30	5000000000.0
1.398957542865643e-08	0.84130394	0.5247917	0.009120415	0.091402404	30	5000000000.0
1.3993964809716952e-08	0.844154	0.51999676	0.00858986	0.08976169	30	5000000000.0
1.3999817746764513e-08	0.8475931	0.5141154	0.007630956	0.08970715	30	5000000000.0
1.4004207654474572e-08	0.84984654	0.5102021	0.0067402124	0.090416916	30	5000000000.0
1.4008597329947891e-08	0.8517794	0.5068043	0.005720551	0.09114803	30	5000000000.0
1.401445116714835e-08	0.8538083	0.5031932	0.0041932855	0.092126355	30	5000000000.0
1.4018840686384166e-08	0.8548882	0.5012478	0.0029502856	0.09283632	30	5000000000.0
1.4024691467788198e-08	0.8557094	0.49974835	0.0012076405	0.0937207	30	5000000000.0
1.4029080722899235e-08	0.8558498	0.49947527	-0.00013205904	0.09432066	30	5000000000.0
1.4034932789100444e-08	0.8553987	0.5002602	-0.001913123	0.095014915	30	5000000000.0
