,Unnamed: 0,# t (s),mx (),my (),mz (),MaxAngle (rad),phi (degree),f_RF (GHz)
1125,60525,3.02626128774923e-07,0.53474945,0.83791715,-0.0016794541,0.1092477,55,3500000000.0
1126,60526,3.026305171618929e-07,0.5339289,0.83845323,-0.0014598735000000002,0.10998922,55,3500000000.0
1127,60527,3.0263636896228837e-07,0.53302366,0.83904505,-0.0011457019,0.11075654,55,3500000000.0
1128,60528,3.0264075728790693e-07,0.5324953,0.83939165,-0.0008970944999999998,0.11117368,55,3500000000.0
1129,60529,3.026451458797704e-07,0.5321018,0.8396518,-0.000640046,0.11146503,55,3500000000.0
1130,60530,3.026509957808279e-07,0.5317934,0.8398601000000001,-0.00028870263,0.11167756,55,3500000000.0
1131,60531,3.0265538413277164e-07,0.53172684,0.83991075,-2.1978805e-05,0.11172622,55,3500000000.0
1132,60532,3.0266123674116444e-07,0.53185904,0.83983696,0.0003329841,0.11167008,55,3500000000.0
1133,60533,3.0266562484267957e-07,0.53212214,0.83967656,0.00059519307,0.111559294,55,3500000000.0
1134,60534,3.026700135574236e-07,0.5325228,0.8394273999999999,0.0008512487,0.11140446,55,3500000000.0
1135,60535,3.0267586500177235e-07,0.5332635,0.83896184,0.0011787963,0.11115166,55,3500000000.0
1136,60536,3.026802534126155e-07,0.5339661,0.8385166999999999,0.001411051,0.11093328,55,3500000000.0
1137,60537,3.026861025164971e-07,0.5350854,0.8378030999999999,0.0016986534,0.11060977,55,3500000000.0
1138,60538,3.026904911410944e-07,0.53605115,0.83718383,0.0018954074,0.110340536,55,3500000000.0
1139,60539,3.026963431531881e-07,0.5374888000000001,0.8362567,0.0021290206,0.109936,55,3500000000.0
1140,60540,3.0270073136777835e-07,0.53866535,0.8354935,0.002280651,0.10958285,55,3500000000.0
1141,60541,3.027051196025339e-07,0.53991365,0.83467984,0.0024106444,0.10917606,55,3500000000.0
1142,60542,3.027109713968879e-07,0.54166895,0.83352894,0.0025485,0.108526446,55,3500000000.0
1143,60543,3.0271536006999563e-07,0.5430373000000001,0.83262646,0.0026242096999999995,0.107941,55,3500000000.0
1144,60544,3.0272120956028984e-07,0.5449055,0.8313869,0.0026871895,0.10700582,55,3500000000.0
1145,60545,3.0272559736531983e-07,0.5463233000000001,0.8304404000000001,0.0027056043,0.10618003,55,3500000000.0
1146,60546,3.0273144920540065e-07,0.54821134,0.82917243,0.0026916477000000004,0.1048996,55,3500000000.0
1147,60547,3.0273583836055626e-07,0.54960865,0.8282284,0.0026525732,0.10380608,55,3500000000.0
1148,60548,3.02740227556426e-07,0.5509757,0.8273001,0.002589473,0.10259917,55,3500000000.0
1149,60549,3.0274608158385754e-07,0.5527310000000001,0.8261011,0.0024691012,0.100838214,55,3500000000.0
1150,60550,3.027504713364613e-07,0.5539811,0.82524246,0.0023528305,0.09941427,55,3500000000.0
1151,60551,3.027563225238732e-07,0.5555384,0.82416695,0.0021652752,0.097419724,55,3500000000.0
1152,60552,3.027607120331975e-07,0.5566116999999999,0.8234214,0.0020018062,0.09587739,55,3500000000.0
1153,60553,3.02765101499407e-07,0.5575933000000001,0.8227369000000001,0.0018204394,0.09432257,55,3500000000.0
1154,60554,3.027709546380434e-07,0.55874467,0.8219296,0.0015535479,0.09227396,55,3500000000.0
1155,60555,3.027753437210189e-07,0.55948037,0.82141083,0.0013369101,0.090791754,55,3500000000.0
1156,60556,3.0278119598781015e-07,0.56027895,0.8208443000000001,0.0010296338,0.08893874,55,3500000000.0
1157,60557,3.0278558449807374e-07,0.5607344,0.82051855,0.0007879946000000001,0.087673545,55,3500000000.0
1158,60558,3.02791434525325e-07,0.56114274,0.82022274,0.00045490955,0.086194836,55,3500000000.0
1159,60559,3.0279582291352675e-07,0.5612963000000001,0.8201075000000001,0.00019962764,0.085267626,55,3500000000.0
1160,60560,3.028002113662496e-07,0.5613172,0.8200853000000001,-5.7835678e-05,0.084515445,55,3500000000.0
1161,60561,3.0280606422811964e-07,0.56113803,0.8202004999999999,-0.00040069735,0.08380781,55,3500000000.0
1162,60562,3.0281045340607643e-07,0.56084967,0.8203948,-0.0006544831,0.083506785,55,3500000000.0
1163,60563,3.028163069621277e-07,0.56026375,0.82079464,-0.0009841853,0.083423145,55,3500000000.0
1164,60564,3.028206964234125e-07,0.559678,0.82119644,-0.001221959,0.08359892,55,3500000000.0
1165,60565,3.0282508582931125e-07,0.5589721,0.82168144,-0.0014491918,0.08397,55,3500000000.0
1166,60566,3.02830936042443e-07,0.55785465,0.82244915,-0.0017320308,0.08476644,55,3500000000.0
1167,60567,3.028353245858971e-07,0.5568930999999999,0.82310903,-0.0019265872,0.085575715,55,3500000000.0
1168,60568,3.028411770461208e-07,0.55546206,0.8240894,-0.0021589804,0.08690712,55,3500000000.0
1169,60569,3.0284556642816356e-07,0.55428934,0.82489055,-0.0023107496,0.08807764,55,3500000000.0
1170,60570,3.0285142019153337e-07,0.5526124,0.82603276,-0.0024801877,0.0898348,55,3500000000.0
1171,60571,3.0285580962697833e-07,0.5512849,0.8269337,-0.0025808034,0.09127236,55,3500000000.0
1172,60572,3.028601993093896e-07,0.5499106,0.82786334,-0.002657532,0.09279066,55,3500000000.0
1173,60573,3.028660507388701e-07,0.5480279,0.829132,-0.0027211788,0.09490239,55,3500000000.0
1174,60574,3.028704403224889e-07,0.5465944,0.8300938,-0.002739163,0.096523374,55,3500000000.0
1175,60575,3.028762933488293e-07,0.5446805,0.8313726,-0.00272285,0.09869159,55,3500000000.0
1176,60576,3.028806822966789e-07,0.54326105,0.8323171999999999,-0.0026803827,0.1002932,55,3500000000.0
1177,60577,3.028850715922581e-07,0.5418703,0.8332393,-0.0026122907,0.10185037,55,3500000000.0
1178,60578,3.028909249517463e-07,0.5400835999999999,0.83441967,-0.00248261,0.10381931,55,3500000000.0
1179,60579,3.028953138056176e-07,0.5388118000000001,0.8352569999999999,-0.0023573355,0.10519008,55,3500000000.0
1180,60580,3.0290116379141944e-07,0.53723085,0.8362944999999999,-0.0021551806,0.10684609,55,3500000000.0
1181,60581,3.029055521210628e-07,0.5361459,0.83700496,-0.001979008,0.10794045,55,3500000000.0
1182,60582,3.029114041502661e-07,0.53485435,0.8378492000000001,-0.0017145843,0.109188095,55,3500000000.0
1183,60583,3.0291579296539606e-07,0.5340145000000001,0.8383976000000001,-0.0014966659,0.10995555,55,3500000000.0
1184,60584,3.029201819048088e-07,0.5332946999999999,0.83886814,-0.0012642996,0.1105779,55,3500000000.0
1185,60585,3.0292603419657976e-07,0.5325335999999999,0.8393668,-0.00093598047,0.11119088,55,3500000000.0
1186,60586,3.0293042241126914e-07,0.5321194,0.83964014,-0.0006791074,0.11149718,55,3500000000.0
1187,60587,3.029362726293944e-07,0.53178334,0.8398658999999999,-0.00032724236,0.11172301,55,3500000000.0
1188,60588,3.029406610025448e-07,0.53169656,0.8399296,-5.962634e-05,0.11177593,55,3500000000.0
1189,60589,3.0294505014308683e-07,0.53175247,0.8399019,0.00020825777,0.111746535,55,3500000000.0
1190,60590,3.0295090268273247e-07,0.5320474000000001,0.8397238000000001,0.00056126824,0.11161122,55,3500000000.0
1191,60591,3.02955291657919e-07,0.53243065,0.8394859,0.0008195209,0.11145377,55,3500000000.0
1192,60592,3.029611443060359e-07,0.5331501999999999,0.83903396,0.0011505326,0.11119571,55,3500000000.0
1193,60593,3.0296553276480586e-07,0.53383887,0.8385981,0.0013856519,0.110975266,55,3500000000.0
1194,60594,3.02971382623098e-07,0.53494203,0.83789515,0.0016774485,0.11065296,55,3500000000.0
1195,60595,3.0297577117850964e-07,0.53589773,0.8372826999999999,0.0018775187,0.11038707,55,3500000000.0
1196,60596,3.0298016030066364e-07,0.5369528,0.83660316,0.0020594366,0.110095605,55,3500000000.0
1197,60597,3.029860116165422e-07,0.5384956,0.8356040000000001,0.0022709244,0.10964932,55,3500000000.0
1198,60598,3.0299040099774034e-07,0.5397404,0.83479303,0.0024045133,0.10925535,55,3500000000.0
1199,60599,3.029962549919389e-07,0.5414943,0.83364385,0.0025471223000000003,0.108626,55,3500000000.0
