t	mx	my	mz	MaxAngle	phi	f_RF
1.2562052614305035e-09	0.16487005	0.98225534	0.010184047	0.108831435	75	3000000000.0
1.260573081473787e-09	0.17440586	0.98083216	0.017296765	0.10109957	75	3000000000.0
1.266396602184104e-09	0.1938744	0.97767717	0.025051378	0.08786326	75	3000000000.0
1.2707644940646123e-09	0.21235347	0.9742661	0.029173236	0.07777599	75	3000000000.0
1.2751323846247604e-09	0.23291922	0.9699404	0.031602047	0.07399108	75	3000000000.0
1.2809546732095476e-09	0.26145563	0.9629482	0.03202834	0.07561335	75	3000000000.0
1.2853223047303727e-09	0.2821032	0.95712686	0.030250663	0.07685924	75	3000000000.0
1.291145929127168e-09	0.30645883	0.94937927	0.02532527	0.078153275	75	3000000000.0
1.2955125871793662e-09	0.32110816	0.944225	0.020019054	0.07444926	75	3000000000.0
1.301335979791311e-09	0.33448952	0.9391467	0.011395616	0.081482865	75	3000000000.0
1.305703003020011e-09	0.3393495	0.9371753	0.004255374	0.09341065	75	3000000000.0
1.3100690548755935e-09	0.33957756	0.93701	-0.003013388	0.103089765	75	3000000000.0
1.3158899127831984e-09	0.33282545	0.9395782	-0.0122116385	0.11311454	75	3000000000.0
1.3202561037887942e-09	0.32287642	0.94332165	-0.018253773	0.11583375	75	3000000000.0
1.3260782614120332e-09	0.30414283	0.950011	-0.024552066	0.10834194	75	3000000000.0
1.3304451625701395e-09	0.2869854	0.9556832	-0.027635176	0.09836925	75	3000000000.0
1.3362690367774415e-09	0.2617589	0.9632102	-0.029265985	0.08342886	75	3000000000.0
1.3406355998143611e-09	0.24246718	0.9683087	-0.02856728	0.08000339	75	3000000000.0
1.3450021407772446e-09	0.22407345	0.97263557	-0.026282895	0.08943328	75	3000000000.0
1.3508238373871832e-09	0.20274733	0.97699016	-0.021046026	0.11141465	75	3000000000.0
1.3551903994916343e-09	0.1903201	0.9791863	-0.015789432	0.12252819	75	3000000000.0
1.361010870244593e-09	0.17979847	0.9808169	-0.007604058	0.12552412	75	3000000000.0
1.3653760865020391e-09	0.17695789	0.9811771	-0.0010417157	0.11821725	75	3000000000.0
1.3711973488939038e-09	0.18008949	0.9806086	0.0075701657	0.11811664	75	3000000000.0
1.3755618712866834e-09	0.18735668	0.979402	0.013457212	0.11731272	75	3000000000.0
1.3813811953235386e-09	0.20267446	0.97669667	0.019937139	0.108076476	75	3000000000.0
1.3857460137906864e-09	0.21743983	0.9738124	0.0234334	0.096776	75	3000000000.0
1.3901107040122947e-09	0.23401706	0.9702221	0.025554202	0.0843833	75	3000000000.0
1.3959294952457035e-09	0.2572111	0.9645391	0.026083386	0.07972845	75	3000000000.0
1.4002934716422342e-09	0.27411693	0.9598905	0.02475743	0.07917723	75	3000000000.0
1.4061129696932459e-09	0.29422337	0.953779	0.02087852	0.07599349	75	3000000000.0
1.4104762244011263e-09	0.3064383	0.94974303	0.016629374	0.071669675	75	3000000000.0
1.416294935653526e-09	0.31776854	0.94576734	0.009663579	0.06951737	75	3000000000.0
1.4206591467074298e-09	0.32204998	0.94419926	0.0038619647	0.067742504	75	3000000000.0
1.4250223256119516e-09	0.32252616	0.9440123	-0.0020653675	0.063972026	75	3000000000.0
