# t (s)	mx ()	my ()	mz ()	MaxAngle (rad)	phi (degree)	f_RF (GHz)
3.492512694030899e-08	-0.44792888	0.8812783	0.005769333	0.050284043	120	4.5e+09
3.493015425541584e-08	-0.44431534	0.88314706	0.005707608	0.0516321	120	4.5e+09
3.4935013896246073e-08	-0.44089177	0.88489723	0.0055375	0.052954882	120	4.5e+09
3.49400408518141e-08	-0.43749294	0.88661414	0.0052504987	0.054280613	120	4.5e+09
3.49450680389272e-08	-0.43430904	0.8882034	0.0048561385	0.055495296	120	4.5e+09
3.495009513046156e-08	-0.43140712	0.8896353	0.004362327	0.056538604	120	4.5e+09
3.4955122610784933e-08	-0.4288486	0.89088434	0.0037790113	0.057370007	120	4.5e+09
3.496014979692772e-08	-0.42668873	0.8919288	0.0031181832	0.05796362	120	4.5e+09
3.496500948860499e-08	-0.42502347	0.8927277	0.0024184093	0.05830626	120	4.5e+09
3.497003665148813e-08	-0.42377442	0.8933236	0.0016459629	0.05842377	120	4.5e+09
3.497506386425395e-08	-0.4230339	0.8936764	0.00083989726	0.05833591	120	4.5e+09
3.4980090942066406e-08	-0.42281818	0.89378136	1.6864211e-05	0.05807361	120	4.5e+09
3.498511826348523e-08	-0.4231324	0.8936381	-0.00080626475	0.057679985	120	4.5e+09
3.499014511160412e-08	-0.42396972	0.8932495	-0.0016125051	0.05720761	120	4.5e+09
3.499500487124586e-08	-0.42525998	0.8926478	-0.002360509	0.056714483	120	4.5e+09
3.500003212445909e-08	-0.42706427	0.89180166	-0.0030865294	0.056213856	120	4.5e+09
3.5005059260684075e-08	-0.429308	0.8907421	-0.003749538	0.055754744	120	4.5e+09
3.501008633893404e-08	-0.4319436	0.8894871	-0.004336327	0.055368345	120	4.5e+09
3.501511365382404e-08	-0.43491563	0.8880582	-0.004835336	0.055070277	120	4.5e+09
3.50201408329122e-08	-0.43816152	0.8864801	-0.005236762	0.05487284	120	4.5e+09
3.5025000494488435e-08	-0.44149628	0.88483876	-0.005524747	0.054772764	120	4.5e+09
3.503002741524783e-08	-0.4450804	0.8830514	-0.0057136016	0.054748803	120	4.5e+09
3.503505443121751e-08	-0.4487289	0.88120586	-0.0057880855	0.054780386	120	4.5e+09
3.504008152602769e-08	-0.45236766	0.87933767	-0.0057468805	0.05483044	120	4.5e+09
3.504510871792501e-08	-0.45592362	0.8774837	-0.0055909064	0.05485762	120	4.5e+09
3.505013576701796e-08	-0.45932576	0.87568206	-0.0053233	0.05481521	120	4.5e+09
3.5055162663176813e-08	-0.46250704	0.8739706	-0.004949347	0.054660507	120	4.5e+09
3.506002207178525e-08	-0.46531385	0.87243664	-0.0044936254	0.05437282	120	4.5e+09
3.506504881150612e-08	-0.4678851	0.87100893	-0.0039336993	0.053909104	120	4.5e+09
3.507007596828704e-08	-0.47006992	0.8697751	-0.0032945473	0.053269256	120	4.5e+09
3.507510330048663e-08	-0.47182646	0.8687642	-0.0025887124	0.05246615	120	4.5e+09
3.5080130449601656e-08	-0.47312146	0.86800075	-0.0018301209	0.051526893	120	4.5e+09
3.508515761148539e-08	-0.47393063	0.8675035	-0.0010337167	0.050499406	120	4.5e+09
3.509001729500698e-08	-0.47423658	0.86728835	-0.00024273539	0.04948194	120	4.5e+09
3.509504412060859e-08	-0.47405466	0.8673467	0.0005814462	0.049542155	120	4.5e+09
3.5100071485259586e-08	-0.4733691	0.8676905	0.0013955114	0.04992702	120	4.5e+09
3.51050987080573e-08	-0.4721923	0.8683129	0.0021829898	0.050011743	120	4.5e+09
3.5110125625439664e-08	-0.4705461	0.8691997	0.0029279562	0.04981702	120	4.5e+09
3.5115152607030916e-08	-0.4684609	0.8703314	0.003615344	0.049372155	120	4.5e+09
3.512001201909897e-08	-0.46606436	0.87163365	0.00421187	0.048733972	120	4.5e+09
3.512503938129161e-08	-0.46323633	0.8731665	0.0047463714	0.047897227	120	4.5e+09
3.5130066884658275e-08	-0.460107	0.87485385	0.0051858905	0.046904724	120	4.5e+09
3.5135094149100285e-08	-0.45673665	0.87665755	0.0055211736	0.047641337	120	4.5e+09
3.514012147494955e-08	-0.4531909	0.8785378	0.005745094	0.048696026	120	4.5e+09
3.514514841529906e-08	-0.44953993	0.8804538	0.0058527207	0.049922243	120	4.5e+09
3.5150008014424776e-08	-0.44597912	0.88230157	0.0058438005	0.051218133	120	4.5e+09
3.515503517550152e-08	-0.44233537	0.8841701	0.0057175383	0.052594427	120	4.5e+09
3.516006243353459e-08	-0.4388062	0.88595754	0.0054744934	0.053944495	120	4.5e+09
3.516508921452495e-08	-0.43546534	0.88762903	0.005119396	0.05519683	120	4.5e+09
3.517011607093205e-08	-0.43238255	0.8891529	0.0046592783	0.056293365	120	4.5e+09
3.5175143340996186e-08	-0.4296232	0.8905016	0.0041033924	0.057186756	120	4.5e+09
3.5180002552722544e-08	-0.42731932	0.89161634	0.003485763	0.057825588	120	4.5e+09
3.518502937038661e-08	-0.42536163	0.8925556	0.002776516	0.058246903	120	4.5e+09
3.519005625916611e-08	-0.4238788	0.89326215	0.0020102556	0.05842683	120	4.5e+09
3.5195083720974e-08	-0.42290315	0.8937254	0.0012027656	0.05838803	120	4.5e+09
3.520011093176845e-08	-0.42245623	0.89393866	0.00037090125	0.058162887	120	4.5e+09
3.520513819142364e-08	-0.42254785	0.89389986	-0.00046818226	0.057799798	120	4.5e+09
3.521016536556549e-08	-0.42317617	0.8936103	-0.0012971706	0.057341933	120	4.5e+09
3.521502498465525e-08	-0.424281	0.89309746	-0.0020729639	0.056853116	120	4.5e+09
3.522005195222881e-08	-0.42591465	0.89233506	-0.002833129	0.056343134	120	4.5e+09
3.5225078863486375e-08	-0.4280124	0.8913494	-0.0035350346	0.055869073	120	4.5e+09
3.523010580403301e-08	-0.4305296	0.89015734	-0.004164624	0.055460896	120	4.5e+09
3.523513292200309e-08	-0.43341273	0.88877887	-0.0047094133	0.055136297	120	4.5e+09
3.5240160002224455e-08	-0.43660083	0.88723797	-0.0051586726	0.054913037	120	4.5e+09
3.5245019749927335e-08	-0.43991008	0.8856194	-0.0054939524	0.054786917	120	4.5e+09
3.525004677159269e-08	-0.44349897	0.8838409	-0.0057318825	0.054746628	120	4.5e+09
3.525507363479579e-08	-0.4471833	0.8819892	-0.005854677	0.054768406	120	4.5e+09
3.526010078996598e-08	-0.45088822	0.88009936	-0.0058601396	0.05481956	120	4.5e+09
3.526512822949192e-08	-0.45453882	0.87820846	-0.00574833	0.0548598	120	4.5e+09
3.527015547623489e-08	-0.45806167	0.8763549	-0.005521601	0.05484566	120	4.5e+09
3.527501465375377e-08	-0.46127996	0.87463516	-0.005197491	0.054735735	120	4.5e+09
3.528004138534363e-08	-0.46435243	0.87296754	-0.0047600893	0.054486763	120	4.5e+09
3.528506926516822e-08	-0.46710542	0.8714494	-0.004227245	0.054072574	120	4.5e+09
3.5290096470949125e-08	-0.4694849	0.87011546	-0.0036096077	0.053480417	120	4.5e+09
3.5295123393331894e-08	-0.47144604	0.8689966	-0.0029192944	0.052723523	120	4.5e+09
3.530015059926599e-08	-0.4729518	0.8681195	-0.0021698186	0.051816557	120	4.5e+09
3.530501019622698e-08	-0.47394782	0.8675215	-0.0014030287	0.05084069	120	4.5e+09
3.531003714250608e-08	-0.4744842	0.86717695	-0.0005813518	0.049787086	120	4.5e+09
3.53150646704322e-08	-0.47450837	0.8671199	0.00025322908	0.04939027	120	4.5e+09
3.532009169983981e-08	-0.4740198	0.8673532	0.001083878	0.04986607	120	4.5e+09
3.532511854515675e-08	-0.47302753	0.8678722	0.0018939982	0.05003797	120	4.5e+09
3.5330145556132607e-08	-0.47154975	0.8686655	0.002667333	0.049923435	120	4.5e+09
3.5335005121125874e-08	-0.4696854	0.86967623	0.0033651958	0.049563818	120	4.5e+09
3.534003230904549e-08	-0.46734077	0.870951	0.004021417	0.048965894	120	4.5e+09
3.5345059492747956e-08	-0.46461672	0.8724299	0.0045975316	0.048175283	120	4.5e+09
3.535008655409791e-08	-0.46156508	0.874079	0.0050816378	0.04722651	120	4.5e+09
3.5355113726655656e-08	-0.45824412	0.8758611	0.005463665	0.04734001	120	4.5e+09
3.536014075856619e-08	-0.45471844	0.8777366	0.0057355147	0.04833345	120	4.5e+09
3.536500002271446e-08	-0.45118102	0.8795995	0.0058880337	0.0494735	120	4.5e+09
3.5370027386900414e-08	-0.44745818	0.88153857	0.0059282677	0.050782014	120	4.5e+09
3.5375054328258256e-08	-0.4437459	0.88344884	0.005847801	0.052156087	120	4.5e+09
3.5380081321214825e-08	-0.4401198	0.88529193	0.00564794	0.05352166	120	4.5e+09
3.5385108670786445e-08	-0.43665472	0.8870312	0.0053324536	0.054814123	120	4.5e+09
3.539013584178665e-08	-0.43342367	0.8886334	0.0049076057	0.055966128	120	4.5e+09
3.539516300110097e-08	-0.4304949	0.89006877	0.0043819537	0.056927543	120	4.5e+09
3.540002248404263e-08	-0.42800996	0.8912741	0.003788087	0.05764275	120	4.5e+09
3.5405049670752524e-08	-0.42585123	0.8923117	0.0030973149	0.058139298	120	4.5e+09
3.541007641656451e-08	-0.4241576	0.89311963	0.0023430497	0.058396198	120	4.5e+09
3.541510367304034e-08	-0.42296568	0.89368564	0.0015407997	0.05842377	120	4.5e+09
3.542013107667489e-08	-0.4223015	0.89400125	0.0007072731	0.058256116	120	4.5e+09
3.542515825277981e-08	-0.4221796	0.8940629	-0.00014018016	0.05793275	120	4.5e+09
3.54300176240926e-08	-0.42257974	0.89388067	-0.0009561488	0.05751328	120	4.5e+09
3.543504514344754e-08	-0.4235209	0.89344615	-0.00178015	0.057023842	120	4.5e+09
3.544007232888652e-08	-0.4249776	0.8927692	-0.002566894	0.056512233	120	4.5e+09
3.544509938690652e-08	-0.4269184	0.8918615	-0.0033004503	0.056020442	120	4.5e+09
3.5450126363685994e-08	-0.42930144	0.8907382	-0.0039660744	0.055587634	120	4.5e+09
3.545515346554223e-08	-0.4320759	0.8894186	-0.004550537	0.05523139	120	4.5e+09
3.546001320828098e-08	-0.43507466	0.8879775	-0.005027534	0.054982495	120	4.5e+09
3.546504057723048e-08	-0.43844083	0.8863407	-0.0054206015	0.054822825	120	4.5e+09
3.5470067682569315e-08	-0.44200584	0.88458455	-0.0057041356	0.054753162	120	4.5e+09
3.547509482647792e-08	-0.44569594	0.8827413	-0.0058728266	0.05475643	120	4.5e+09
3.548012218976053e-08	-0.4494357	0.8808454	-0.0059236186	0.054805417	120	4.5e+09
3.548514915761834e-08	-0.45314878	0.87893426	-0.00585576	0.05485436	120	4.5e+09
3.549000870344013e-08	-0.45664296	0.87710786	-0.00567882	0.054863058	120	4.5e+09
3.5495035722099024e-08	-0.4600892	0.8752784	-0.005384264	0.054790184	120	4.5e+09
3.550006286055212e-08	-0.46329728	0.87354803	-0.0049821497	0.054589543	120	4.5e+09
3.550508967784523e-08	-0.46620455	0.87195486	-0.004480493	0.05423445	120	4.5e+09
3.5510117019833765e-08	-0.46875536	0.8705342	-0.0038891046	0.053705182	120	4.5e+09
3.5515144294378304e-08	-0.47090098	0.8693188	-0.003219692	0.053002153	120	4.5e+09
3.5520003816453245e-08	-0.47255155	0.8683661	-0.0025108352	0.052170947	120	4.5e+09
3.552503088310635e-08	-0.47379002	0.8676336	-0.0017276993	0.051194843	120	4.5e+09
3.5530058327535345e-08	-0.47452882	0.8671761	-0.00090914365	0.05014986	120	4.5e+09
3.553508581254401e-08	-0.4747542	0.86700565	-7.146328e-05	0.049159136	120	4.5e+09
3.554011290692894e-08	-0.4744622	0.86712736	0.0007685876	0.049739156	120	4.5e+09
3.554514018051267e-08	-0.47365814	0.8675396	0.0015943099	0.050011743	120	4.5e+09
3.555016753269291e-08	-0.47235695	0.8682331	0.0023891088	0.049992662	120	4.5e+09
3.555502718815778e-08	-0.47064918	0.8691563	0.0031129154	0.049715172	120	4.5e+09
3.5560054246452904e-08	-0.46844918	0.8703518	0.0038008853	0.049193084	120	4.5e+09
3.556508140411002e-08	-0.46584913	0.8717644	0.004413206	0.048467733	120	4.5e+09
3.5570108531225595e-08	-0.46289822	0.8733619	0.0049372856	0.0475712	120	4.5e+09
3.557513558461905e-08	-0.45965296	0.875108	0.0053622616	0.04704689	120	4.5e+09
3.558016254988442e-08	-0.45617607	0.87696326	0.005679223	0.047960676	120	4.5e+09
3.558502180306108e-08	-0.4526589	0.87882227	0.0058765677	0.049043767	120	4.5e+09
3.5590048948658814e-08	-0.44892865	0.8807727	0.005963536	0.050310124	120	4.5e+09
3.559507617591392e-08	-0.44517934	0.8827102	0.005929229	0.051666737	120	4.5e+09
3.560010322809169e-08	-0.44148764	0.8845946	0.005774012	0.053042643	120	4.5e+09
3.5605130325494197e-08	-0.4379293	0.8863885	0.005500754	0.05436514	120	4.5e+09
3.56101575484676e-08	-0.43457857	0.8880568	0.005114799	0.055570465	120	4.5e+09
3.561501729587839e-08	-0.43160337	0.889521	0.0046418444	0.056574456	120	4.5e+09
3.562004480996171e-08	-0.42886212	0.8908556	0.004058943	0.057399105	120	4.5e+09
3.562507214236507e-08	-0.4265213	0.8919842	0.0033927248	0.057987284	120	4.5e+09
3.5630099109867205e-08	-0.42463148	0.89288795	0.0026570018	0.05832876	120	4.5e+09
3.563512622972236e-08	-0.42323342	0.8935527	0.001866974	0.058436017	120	4.5e+09
3.5640153645504955e-08	-0.42235732	0.8939688	0.0010390326	0.05833591	120	4.5e+09
3.5645013221960504e-08	-0.42202467	0.89412916	0.00021889935	0.05807464	120	4.5e+09
3.565004026450047e-08	-0.42221966	0.89404356	-0.00063292007	0.057682056	120	4.5e+09
3.565506762296981e-08	-0.42295852	0.8937044	-0.0014708975	0.05720761	120	4.5e+09
3.566009478345403e-08	-0.42422482	0.8931182	-0.0022777633	0.05669871	120	4.5e+09
3.5665121606822315e-08	-0.42599094	0.8922953	-0.0030370809	0.05619688	120	4.5e+09
3.567014878728021e-08	-0.4282188	0.89124954	-0.0037336345	0.05573763	120	4.5e+09
3.567500848359359e-08	-0.43076643	0.8900433	-0.0043341774	0.055365115	120	4.5e+09
3.5680035715187386e-08	-0.4337547	0.8886145	-0.004868175	0.05506595	120	4.5e+09
3.568506270068264e-08	-0.437039	0.88702595	-0.00530314	0.05486958	120	4.5e+09
3.569008997808473e-08	-0.44055074	0.8853057	-0.0056307525	0.0547695	120	4.5e+09
3.5695116975912114e-08	-0.4442166	0.8834853	-0.005844797	0.054748803	120	4.5e+09
3.570014440756001e-08	-0.44796172	0.88159835	-0.005941383	0.054784738	120	4.5e+09
3.5705003772033664e-08	-0.45158482	0.8797454	-0.0059215585	0.054834787	120	4.5e+09
3.571003072009535e-08	-0.45526275	0.87783563	-0.0057846233	0.0548674	120	4.5e+09
3.5715057877919376e-08	-0.45879704	0.875971	-0.005532175	0.05482935	120	4.5e+09
3.572008500596019e-08	-0.4621177	0.87419116	-0.0051693507	0.054681234	120	4.5e+09
3.5725112217430876e-08	-0.4651601	0.87253416	-0.004703386	0.054387074	120	4.5e+09
3.573013967186561e-08	-0.4678656	0.8710368	-0.0041434895	0.05392238	120	4.5e+09
3.573516687395522e-08	-0.47018215	0.8697334	-0.0035007654	0.053284924	120	4.5e+09
3.574002636840028e-08	-0.47201073	0.86868596	-0.0028126244	0.052509323	120	4.5e+09
3.574505368519229e-08	-0.47344315	0.8678477	-0.0020452025	0.05157085	120	4.5e+09
3.5750080686648475e-08	-0.47438228	0.8672788	-0.0012363736	0.050546616	120	4.5e+09
3.575510782224817e-08	-0.47481084	0.866994	-0.00040208362	0.049490374	120	4.5e+09
3.576013507054013e-08	-0.47472122	0.86700094	0.00044109375	0.04955058	120	4.5e+09
3.576516234838938e-08	-0.47411507	0.86730045	0.0012763373	0.049937766	120	4.5e+09
3.577002220487704e-08	-0.47304857	0.8678623	0.0020605035	0.050028432	120	4.5e+09
3.577504935993402e-08	-0.47146842	0.8687126	0.0028317505	0.049846932	120	4.5e+09
3.578007659584203e-08	-0.46943215	0.86981744	0.003547026	0.049411993	120	4.5e+09
3.578510406522788e-08	-0.46697783	0.8711514	0.0041918233	0.04875721	120	4.5e+09
3.579013145458164e-08	-0.46415174	0.87268364	0.00475292	0.04792212	120	4.5e+09
3.5795158482429674e-08	-0.461008	0.87437934	0.005218735	0.046937767	120	4.5e+09
3.580001778632807e-08	-0.45772374	0.87613785	0.00556935	0.047558665	120	4.5e+09
3.580504470695917e-08	-0.4541367	0.8780413	0.0058215107	0.048599195	120	4.5e+09
3.581007189536336e-08	-0.4504266	0.8799897	0.0059558717	0.049814627	120	4.5e+09
3.581509921602917e-08	-0.44666773	0.88194114	0.0059693307	0.051143564	120	4.5e+09
3.582012660015761e-08	-0.44293618	0.88385487	0.0058612623	0.052517273	120	4.5e+09
3.5825153742608896e-08	-0.4393087	0.88569236	0.005633576	0.05386816	120	4.5e+09
3.583001322314674e-08	-0.43597177	0.8873621	0.0053038923	0.05508652	120	4.5e+09
3.583504031378288e-08	-0.4327654	0.8889476	0.004856079	0.056195818	120	4.5e+09
3.584006734966441e-08	-0.42987606	0.8903603	0.0043086917	0.057107445	120	4.5e+09
3.5845094793524583e-08	-0.4273653	0.8915752	0.0036728873	0.057788447	120	4.5e+09
3.585012205934389e-08	-0.42528728	0.8925721	0.002961857	0.05822335	120	4.5e+09
3.5855149374109376e-08	-0.4236867	0.89333475	0.002190313	0.058419686	120	4.5e+09
3.586000887079974e-08	-0.42262614	0.8938386	0.0014020739	0.058398247	120	4.5e+09
3.586503575487963e-08	-0.42205533	0.8941111	0.00055924786	0.05819466	120	4.5e+09
3.5870062996567836e-08	-0.42203185	0.8941276	-0.0002942511	0.05784415	120	4.5e+09
3.587508991906174e-08	-0.42255592	0.8938891	-0.0011406753	0.057395987	120	4.5e+09
3.588011695595323e-08	-0.42361593	0.89340025	-0.0019627053	0.05689506	120	4.5e+09
3.5885144345448113e-08	-0.42518872	0.89266986	-0.0027436027	0.05638651	120	4.5e+09
3.589000404576815e-08	-0.42716444	0.89174587	-0.0034444393	0.055926684	120	4.5e+09
3.589503097777537e-08	-0.42963615	0.89058053	-0.004099397	0.055506043	120	4.5e+09
3.5900058357382274e-08	-0.4324911	0.88922155	-0.004670398	0.055171974	120	4.5e+09
3.590508606703313e-08	-0.43566865	0.88769233	-0.005146229	0.05493258	120	4.5e+09
3.591011354381157e-08	-0.43910137	0.88601995	-0.005517648	0.05479671	120	4.5e+09
3.591514079005249e-08	-0.44271776	0.88423437	-0.0057776263	0.054748803	120	4.5e+09
3.5920000469735336e-08	-0.44631824	0.8824316	-0.0059184926	0.05476623	120	4.5e+09
3.592502772007013e-08	-0.45007685	0.88052195	-0.005947487	0.054814123	120	4.5e+09
3.593005480861808e-08	-0.45379472	0.87860346	-0.0058575324	0.05485871	120	4.5e+09
3.593508183861732e-08	-0.4573976	0.8767149	-0.005650664	0.054855447	120	4.5e+09
3.5940109122285546e-08	-0.46081433	0.8748951	-0.0053311344	0.05475643	120	4.5e+09
3.594513596075418e-08	-0.46397763	0.87318325	-0.004905421	0.05452287	120	4.5e+09
3.595016302158534e-08	-0.46682662	0.8716166	-0.004381937	0.05412769	120	4.5e+09
3.5955022579644995e-08	-0.46923053	0.87027323	-0.0037926836	0.053578448	120	4.5e+09
3.596004997766025e-08	-0.47130936	0.8690916	-0.0031086742	0.052843276	120	4.5e+09
3.5965077460569426e-08	-0.47293478	0.8681493	-0.0023623237	0.051955618	120	4.5e+09
3.597010497076432e-08	-0.47407642	0.86746883	-0.0015683596	0.050960183	120	4.5e+09
3.597513233070442e-08	-0.47471347	0.8670673	-0.000742502	0.0499091	120	4.5e+09
3.5980159784515526e-08	-0.47483426	0.8669552	9.89226e-05	0.049308106	120	4.5e+09
3.598501900695976e-08	-0.4744585	0.86712533	0.00091125147	0.04980505	120	4.5e+09
3.59900459942562e-08	-0.47356722	0.8675862	0.0017343522	0.05002009	120	4.5e+09
3.599507358700122e-08	-0.47218123	0.86832714	0.0025236793	0.049943734	120	4.5e+09
3.600013381862234e-08	-0.47031292	0.86933833	0.0032678538	0.049601097	120	5e+09
3.6005014894261144e-08	-0.46809322	0.87054455	0.0039252527	0.0490462	120	5e+09
3.601004635182016e-08	-0.4654163	0.87199813	0.0045286235	0.048285313	120	5e+09
3.6015074150183473e-08	-0.4623957	0.8736315	0.0050435066	0.04735638	120	5e+09
3.602010147023452e-08	-0.45908627	0.87540954	0.005459018	0.047221463	120	5e+09
3.602512837648325e-08	-0.45555118	0.87729275	0.005765684	0.048177756	120	5e+09
3.603015573186511e-08	-0.45185882	0.8792402	0.0059561096	0.049331076	120	5e+09
3.6035015559880254e-08	-0.44820926	0.88114417	0.006024782	0.05057728	120	5e+09
3.6040042951308464e-08	-0.44442546	0.8830949	0.0059737493	0.05194184	120	5e+09
3.604507023812321e-08	-0.4407109	0.88498616	0.005798382	0.05330954	120	5e+09
3.6050097215619565e-08	-0.43714422	0.8867796	0.005501135	0.054611392	120	5e+09
3.6055124726006935e-08	-0.43380174	0.88843936	0.0050870534	0.05578896	120	5e+09
3.606015184111885e-08	-0.43075743	0.8899334	0.00456393	0.056782793	120	5e+09
3.6065011255659246e-08	-0.42816198	0.89119315	0.0039641634	0.05753194	120	5e+09
3.607003849447604e-08	-0.42589527	0.892283	0.0032584714	0.05807464	120	5e+09
3.6075065862309234e-08	-0.4241059	0.89313614	0.0024804445	0.05837271	120	5e+09
3.6080093221575285e-08	-0.42283627	0.89373755	0.0016463269	0.058441117	120	5e+09
3.6085120616108393e-08	-0.4221172	0.8940773	0.00077370333	0.058311377	120	5e+09
3.6090147906773736e-08	-0.4219676	0.8941494	-0.0001188426	0.058021214	120	5e+09
3.609500728539012e-08	-0.42236975	0.8939635	-0.0009825833	0.057627227	120	5e+09
3.610003415678122e-08	-0.42334476	0.8935096	-0.0018584676	0.05715233	120	5e+09
3.610506135293795e-08	-0.42486876	0.892797	-0.0026978084	0.056651358	120	5e+09
3.6110088606388034e-08	-0.4269099	0.8918372	-0.003482404	0.056168217	120	5e+09
3.61151160030633e-08	-0.42942432	0.89064646	-0.0041952315	0.055730138	120	5e+09
3.612014315676898e-08	-0.43235743	0.8892449	-0.004820687	0.055366192	120	5e+09
3.6125002717548584e-08	-0.43553105	0.887713	-0.0053293337	0.055103835	120	5e+09
3.6130029988183887e-08	-0.43909463	0.88597286	-0.005744873	0.054921724	120	5e+09
3.613505701593364e-08	-0.44286624	0.8841071	-0.00603854	0.05482935	120	5e+09
3.614008433031034e-08	-0.44676417	0.88215196	-0.00620341	0.054805417	120	5e+09
3.6145111989925324e-08	-0.4507036	0.8801472	-0.006235148	0.054823913	120	5e+09
3.6150139495165e-08	-0.4545985	0.878135	-0.006132176	0.05484349	120	5e+09
3.6155167016440564e-08	-0.45836443	0.8761594	-0.0058957366	0.054821737	120	5e+09
3.616002653044899e-08	-0.46180514	0.8743269	-0.0055441414	0.054718297	120	5e+09
3.61650539263508e-08	-0.46508342	0.87255424	-0.0050597084	0.05449005	120	5e+09
3.617008124947905e-08	-0.4680054	0.8709497	-0.004461924	0.054107856	120	5e+09
3.6175108329307265e-08	-0.4705075	0.86955404	-0.0037628508	0.05355841	120	5e+09
3.618013567628363e-08	-0.47253522	0.8684036	-0.0029768222	0.052836508	120	5e+09
3.618516294295157e-08	-0.4740437	0.8675302	-0.002120412	0.051964797	120	5e+09
3.619002237489982e-08	-0.4749762	0.8669724	-0.001242904	0.05101398	120	5e+09
3.619504955065156e-08	-0.4753753	0.8667092	-0.0003029035	0.049973577	120	5e+09
3.6200077235042135e-08	-0.47518826	0.86677444	0.0006494079	0.04911909	120	5e+09
3.6205104238689046e-08	-0.47441643	0.8671691	0.0015924778	0.049655166	120	5e+09
3.621013145961242e-08	-0.47307318	0.86788535	0.0025050717	0.049882807	120	5e+09
3.6215158652333174e-08	-0.4711843	0.86890674	0.0033661737	0.049814627	120	5e+09
3.622001871547275e-08	-0.46887472	0.8701609	0.0041308627	0.04948917	120	5e+09
3.622504573171313e-08	-0.466033	0.8717025	0.0048336107	0.048917156	120	5e+09
3.6230072972942096e-08	-0.46278906	0.87345505	0.005430154	0.048139375	120	5e+09
3.6235100241605116e-08	-0.45921174	0.8753743	0.0059060548	0.047189884	120	5e+09
3.6240127605854037e-08	-0.45537806	0.877413	0.0062496196	0.047360156	120	5e+09
3.624515494765637e-08	-0.451372	0.87952113	0.0064521595	0.04835442	120	5e+09
3.625001500471303e-08	-0.44741905	0.88157785	0.0065087695	0.0494976	120	5e+09
3.625504197185265e-08	-0.4433371	0.88367563	0.0064213453	0.05082192	120	5e+09
3.626006949937661e-08	-0.43935412	0.8856959	0.0061868066	0.05221436	120	5e+09
3.626509672546229e-08	-0.43556306	0.8875934	0.0058099986	0.053605158	120	5e+09
3.627012386878344e-08	-0.43205285	0.8893271	0.0052991016	0.05492498	120	5e+09
3.627515090685977e-08	-0.42890698	0.89086086	0.004665487	0.056103416	120	5e+09
3.6280010611082346e-08	-0.4262832	0.892124	0.003949697	0.05705834	120	5e+09
3.628503811599164e-08	-0.42406487	0.8931792	0.0031187073	0.057818368	120	5e+09
3.6290065374722876e-08	-0.42240494	0.89395887	0.0022145156	0.058330804	120	5e+09
3.6295092320223523e-08	-0.4213448	0.8944487	0.0012578405	0.058592975	120	5e+09
3.630011964443974e-08	-0.4209113	0.8946406	0.00027048457	0.058625538	120	5e+09
3.6305146967655455e-08	-0.42111668	0.8945317	-0.0007248267	0.058457445	120	5e+09
3.631000649491866e-08	-0.42191952	0.894143	-0.0016730077	0.058146477	120	5e+09
3.631503351123426e-08	-0.42335725	0.8934551	-0.002617591	0.05771306	120	5e+09
3.632006075356258e-08	-0.42537975	0.8924895	-0.0035038905	0.057210736	120	5e+09
3.632508800900406e-08	-0.42793992	0.8912646	-0.004311502	0.056688193	120	5e+09
3.6330115286419673e-08	-0.4309781	0.88980335	-0.005021835	0.056186266	120	5e+09
3.6335142416969915e-08	-0.43442288	0.8881342	-0.0056184507	0.055734415	120	5e+09
3.634000254055654e-08	-0.43806407	0.8863535	-0.006074068	0.055366192	120	5e+09
3.634502973910595e-08	-0.4420666	0.8843755	-0.0064091845	0.055069193	120	5e+09
3.6350057354589366e-08	-0.44621715	0.8823002	-0.0065978398	0.0548598	120	5e+09
3.635508472989626e-08	-0.45041868	0.88017243	-0.006635121	0.054728106	120	5e+09
3.636011193919191e-08	-0.45457375	0.87804025	-0.006519523	0.054658324	120	5e+09
3.636513934137234e-08	-0.4585864	0.87595314	-0.0062529366	0.054613575	120	5e+09
3.6370166620396174e-08	-0.46236387	0.8739612	-0.005840698	0.054556765	120	5e+09
3.63750262397155e-08	-0.46570992	0.872173	-0.0053118872	0.054450635	120	5e+09
3.6380053608034474e-08	-0.4687781	0.8705111	-0.0046415254	0.05425204	120	5e+09
3.638508102191819e-08	-0.47137633	0.86908406	-0.0038604469	0.053926803	120	5e+09
3.639010768625448e-08	-0.47344452	0.867931	-0.002986363	0.0534503	120	5e+09
3.639513498170086e-08	-0.4749353	0.86708426	-0.0020389978	0.052821834	120	5e+09
3.640016264048192e-08	-0.47581366	0.8665689	-0.0010403198	0.052045066	120	5e+09
3.640502253613725e-08	-0.47606057	0.8664009	-4.8264632e-05	0.051185522	120	5e+09
3.6410049749066856e-08	-0.47568643	0.86657524	0.0009818941	0.050227087	120	5e+09
3.641507671651509e-08	-0.47467935	0.8671006	0.0019916107	0.049252443	120	5e+09
3.642010390605237e-08	-0.47306103	0.86796427	0.002956573	0.04927786	120	5e+09
3.642513156982227e-08	-0.47086683	0.8691441	0.003853319	0.049604703	120	5e+09
3.6430158909546474e-08	-0.4681463	0.8706086	0.004659744	0.04962994	120	5e+09
3.6435018491469964e-08	-0.46507376	0.8722583	0.005334811	0.049386647	120	5e+09
3.644004559926191e-08	-0.46150795	0.8741631	0.005908374	0.048883013	120	5e+09
