f_RF	0deg	5deg	10deg	15deg	20deg	25deg	30deg	35deg	40deg	45deg	50deg	55deg	60deg	65deg	70deg	75deg	80deg	85deg	90deg	95deg	100deg	105deg	110deg	115deg	120deg	125deg	130deg	135deg	140deg	145deg	150deg	155deg	160deg	165deg	170deg	175deg	180deg
5100000000.0	0.009320724499999999	0.009317495000000002	0.009355314999999989	0.009250069999999999	0.009034929999999997	0.008858530000000003	0.00862263000000002	0.008299524999999974	0.00790432499999999	0.007403500000000007	0.0068195299999999626	0.006141300000000016	0.00542024999999996	0.004648749999999979	0.003824924999999979	0.0029243999999999937	0.001999479999999998	0.0010405250000000144	4.953500000004496e-05	0.001024970000000014	0.0019989050000000508	0.0029373799999999894	0.0038528499999999632	0.004652000000000045	0.0053995000000000015	0.006137920000000019	0.006821699999999986	0.00741613499999999	0.007906299999999977	0.008280049999999983	0.008613599999999999	0.00886075	0.009064700000000009	0.009248000000000006	0.009313269999999998	0.009303029999999997	0.00932810285
5200000000.0	0.008435310250000001	0.008477164999999995	0.008518455000000008	0.008355704999999991	0.008205689999999988	0.008004330000000004	0.007755620000000019	0.007466835000000005	0.00706093499999999	0.0066469599999999796	0.006110625000000036	0.00549299999999997	0.004818350000000027	0.004076079999999982	0.0033192999999999695	0.00252311999999999	0.001704810000000001	0.0008675999999999684	3.378500000000839e-05	0.0008676999999999713	0.0017053699999999838	0.002522880000000005	0.0033191300000000035	0.004078950000000026	0.004815930000000024	0.0054974999999999885	0.006104684999999999	0.0066449350000000185	0.007062579999999985	0.007465500000000014	0.007764639999999989	0.008001399999999992	0.008202340000000002	0.008361985000000016	0.008517074999999999	0.008490339999999999	0.008426974149999999
5300000000.0	0.00771710325	0.007861065	0.007766030000000007	0.007752239999999994	0.007486639999999989	0.007319749999999986	0.00712394999999999	0.006754679999999957	0.006452930000000023	0.006007319999999983	0.005531220000000003	0.0050083800000000345	0.004371999999999987	0.0037269999999999803	0.0030103599999999897	0.0022782749999999963	0.001538280000000003	0.0007772200000000229	2.4795000000021883e-05	0.0007784350000000217	0.0015346149999999614	0.0022836999999999996	0.003005380000000002	0.003727254999999985	0.004380704999999985	0.0049951999999999774	0.005553780000000008	0.0059938999999999965	0.006452779999999991	0.006776749999999998	0.007090170000000007	0.007367020000000002	0.0074616550000000115	0.007753344999999995	0.007792985000000002	0.007808484999999997	0.00774837115
5400000000.0	0.00714366275	0.007176564999999996	0.007265055000000006	0.007232889999999992	0.0070116249999999936	0.006786260000000016	0.0065002849999999945	0.006257719999999967	0.005950630000000012	0.005551514999999951	0.005088170000000003	0.004563249999999963	0.004042829999999997	0.003447999999999951	0.002807320000000002	0.0021245999999999765	0.0014195750000000062	0.0007238700000000153	1.979999999995874e-05	0.0007263200000000025	0.001427349999999994	0.002109675000000033	0.0027968749999999765	0.0034503000000000172	0.004059299999999988	0.00459668000000002	0.005050999999999972	0.005524324999999997	0.0059495249999999555	0.006293700000000013	0.006553830000000038	0.0067320100000000105	0.006965964999999991	0.007233424999999988	0.007322159999999994	0.007204429999999998	0.00711084835
5500000000.0	0.00649254	0.006513785000000001	0.0064920700000000026	0.0064469450000000095	0.0062955900000000176	0.006137009999999998	0.0059924499999999825	0.005741914999999986	0.00543186499999998	0.005120230000000003	0.004666435000000024	0.004260390000000003	0.00373865000000001	0.003184119999999957	0.0026158399999999804	0.0019765250000000067	0.0013448000000000349	0.0006808199999999709	1.8750000000011813e-05	0.0006831299999999763	0.001336994999999952	0.001991564999999973	0.0026033299999999593	0.003177070000000004	0.003752599999999995	0.004227349999999963	0.004710824999999974	0.005098430000000043	0.005434099999999997	0.005756780000000017	0.005963534999999964	0.006175769999999997	0.006286664999999997	0.006439489999999992	0.006508299999999995	0.006490662500000001	0.00650613825
5600000000.0	0.00599551855	0.00600212	0.005983374999999999	0.0059012149999999874	0.005712405000000004	0.0055726799999999965	0.005385450000000014	0.005158830000000003	0.004880844999999967	0.004632399999999981	0.004287349999999968	0.00388881499999999	0.0034649049999999626	0.0029535250000000124	0.0024183200000000293	0.001876349999999971	0.0012745699999999749	0.0006497500000000045	1.9749999999985057e-05	0.000639204999999976	0.0012717549999999855	0.0018775500000000056	0.0024460849999999867	0.002954469999999987	0.0034541150000000354	0.0039017749999999962	0.004255805000000001	0.004601499999999981	0.0048793700000000495	0.005179099999999992	0.005379335000000041	0.00557601499999999	0.005754229999999999	0.005902809999999981	0.005936234999999998	0.0059921925	0.0060054125
5700000000.0	0.00562886335	0.005637389999999999	0.005635810000000005	0.005498749999999997	0.005403669999999999	0.005242374999999994	0.005032099999999984	0.004824070000000014	0.004524699999999993	0.004240875000000033	0.0038818999999999937	0.0034972400000000126	0.0030980200000000346	0.0026213499999999668	0.002194375000000026	0.0016790349999999954	0.0011567749999999988	0.0005917800000000417	1.846999999999266e-05	0.0005931500000000423	0.0011477449999999778	0.0016951550000000037	0.0021892500000000314	0.002620424999999982	0.0031051999999999746	0.0034847749999999955	0.0038800150000000144	0.004241614999999976	0.004522399999999982	0.004825225000000044	0.005046514999999974	0.005234349999999999	0.005404389999999981	0.005508650000000004	0.00563603	0.005641182500000001	0.0056175385
5800000000.0	0.005297721599999999	0.005386380000000003	0.005277299999999999	0.0052796750000000114	0.005076944999999999	0.004938739999999997	0.004791170000000011	0.0045077500000000326	0.004300550000000014	0.0039888000000000146	0.0036593950000000097	0.0032979750000000085	0.0028562749999999637	0.002443134999999985	0.001984750000000035	0.0015173350000000085	0.0010351499999999847	0.000526150000000003	1.6300000000024628e-05	0.0005275999999999614	0.0010320800000000463	0.0015248799999999507	0.0019771149999999738	0.0024432000000000342	0.002865194999999987	0.003285199999999988	0.003677665000000052	0.003969	0.004298150000000001	0.004518499999999981	0.004754299999999989	0.004972470000000007	0.005061654999999998	0.005279275	0.005295794999999992	0.005332995	0.00532297925
5900000000.0	0.00504262215	0.005027854999999998	0.00506878999999999	0.005028384999999996	0.004859504999999986	0.004717890000000002	0.004481224999999978	0.00431144	0.0040850950000000386	0.0038128499999999788	0.003483824999999996	0.003097514999999995	0.0027201500000000323	0.0023129750000000504	0.001879149999999996	0.001424935000000016	0.0009574000000000527	0.0004931000000000241	1.4099999999961366e-05	0.0004954999999999821	0.000965500000000008	0.0014140799999999842	0.0018719999999999848	0.002314225000000003	0.00273420000000002	0.003119229999999973	0.003453850000000036	0.0037875199999999887	0.004084699999999997	0.004335784999999981	0.0045412200000000125	0.00467092999999999	0.004838719999999991	0.005028314999999978	0.005098110000000003	0.005105997500000001	0.0050033644
6000000000.0	0.00475892065	0.0048808549999999964	0.004792415000000008	0.004711035000000002	0.004627464999999997	0.0044461150000000005	0.004318899999999959	0.004076984999999977	0.0038414700000000135	0.0036133000000000415	0.0032733749999999673	0.0029589999999999894	0.002578999999999998	0.0021769999999999845	0.0017771000000000314	0.0013400000000000079	0.0009132749999999912	0.00046271500000000243	1.1900000000009126e-05	0.0004654500000000339	0.0009033949999999735	0.0013523999999999758	0.0017683800000000138	0.0021764950000000005	0.0025942700000000096	0.0029398249999999515	0.0033046649999999844	0.0035924900000000037	0.003839099999999984	0.004096299999999997	0.004272549999999986	0.0044927449999999924	0.004591490000000004	0.004710690000000017	0.004819649999999995	0.004789499999999995	0.00480396315
6100000000.0	0.0045407128	0.004679267500000001	0.004657145000000001	0.004558584999999976	0.004317210000000016	0.004239809999999983	0.004179519999999992	0.003980929999999994	0.003721280000000049	0.0034037000000000095	0.0031781800000000304	0.002853949999999994	0.0024963499999999805	0.0021101550000000024	0.0016804699999999895	0.001297520000000052	0.000880700000000012	0.0004481749999999951	1.070000000003013e-05	0.00043991500000001293	0.0008759299999999692	0.0013045349999999956	0.0017181699999999633	0.002107329999999963	0.0024504800000000326	0.0028411449999999894	0.00318400000000002	0.003476030000000019	0.0037228200000000156	0.0038767000000000107	0.004096450000000029	0.00432840000000001	0.004461839999999995	0.004557764999999991	0.0045010199999999945	0.004558949999999999	0.0046032403
6200000000.0	0.00432521535	0.004294260000000001	0.004310869999999994	0.00417788999999999	0.004101765000000007	0.004049649999999988	0.0038335999999999926	0.003671380000000002	0.003460479999999988	0.0032589199999999985	0.003028900000000001	0.0026838750000000022	0.0023754550000000263	0.0019833200000000106	0.001652869999999973	0.0012506999999999935	0.0008417499999999745	0.00043317999999997747	9.935000000016458e-06	0.0004329799999999717	0.0008452150000000103	0.001246825000000007	0.0016519500000000131	0.0019895999999999803	0.0023798050000000126	0.002724850000000001	0.0029722200000000254	0.003253610000000018	0.0034735000000000182	0.003680585000000014	0.003914050000000002	0.003970544999999992	0.0041038850000000016	0.004178564999999995	0.004284524999999997	0.004343224999999999	0.00427882175
6300000000.0	0.0040998396	0.004160015000000003	0.004042649999999995	0.004075000000000023	0.003906649999999984	0.00381709999999999	0.003691129999999987	0.003463449999999979	0.0033038799999999813	0.0030320199999999686	0.0027635200000000193	0.002507955000000006	0.002198200000000039	0.001893564999999986	0.0015370650000000041	0.0011754900000000013	0.0008075550000000153	0.0004082799999999831	1.034999999999231e-05	0.0004079000000000166	0.0007993000000000028	0.001189074999999984	0.0015409000000000117	0.001893630000000035	0.0021917850000000016	0.002489135000000031	0.0027785999999999644	0.003039359999999991	0.003304599999999991	0.0034788350000000134	0.0036583749999999915	0.0038428899999999877	0.0038863899999999896	0.00407560500000001	0.004084304999999996	0.004123611999999999	0.0041262548
